,Filename,Label,Prediction1,Prediction3a,Prediction3a_prob,Prediction3b,Prediction3b_prob,Prediction3c,Prediction3c_prob
1135,images_genus_shuffled_aspect_416/Philonthus/Philonthus atratus_111.jpg,Philonthus,Philonthus,Tasgius,3.432384e-05,Acylophorus,0.00012815311,Philonthus,0.9997619
1136,images_genus_shuffled_aspect_416/Philonthus/Philonthus atratus_112.jpg,Philonthus,Philonthus,Euryporus,4.6176126e-07,Ocypus,8.0727517e-07,Philonthus,0.999997
1137,images_genus_shuffled_aspect_416/Philonthus/Philonthus atratus_115.jpg,Philonthus,Philonthus,Cafius,6.9548682e-06,Bisnius,1.07306e-05,Philonthus,0.9999708
1138,images_genus_shuffled_aspect_416/Philonthus/Philonthus atratus_124.jpg,Philonthus,Philonthus,Euryporus,1.1173805e-05,Cafius,2.2605485e-05,Philonthus,0.9999534
1139,images_genus_shuffled_aspect_416/Philonthus/Philonthus atratus_126.jpg,Philonthus,Philonthus,Tasgius,0.0001654916,Cafius,0.00040532148,Philonthus,0.9989711
1140,images_genus_shuffled_aspect_416/Philonthus/Philonthus atratus_135.jpg,Philonthus,Philonthus,Ocypus,2.4453257e-06,Cafius,3.7754687e-06,Philonthus,0.9999896
1141,images_genus_shuffled_aspect_416/Philonthus/Philonthus atratus_136.jpg,Philonthus,Philonthus,Tasgius,0.00012281325,Cafius,0.00025465194,Philonthus,0.99927443
1142,images_genus_shuffled_aspect_416/Philonthus/Philonthus atratus_138.jpg,Philonthus,Philonthus,Quedius,2.0212263e-05,Euryporus,3.004458e-05,Philonthus,0.9999068
1143,images_genus_shuffled_aspect_416/Philonthus/Philonthus atratus_142.jpg,Philonthus,Philonthus,Ocypus,5.2964265e-06,Bisnius,1.768413e-05,Philonthus,0.9999727
1144,images_genus_shuffled_aspect_416/Philonthus/Philonthus atratus_143.jpg,Philonthus,Philonthus,Ocypus,3.5317628e-06,Bisnius,3.5714588e-06,Philonthus,0.99998415
1145,images_genus_shuffled_aspect_416/Philonthus/Philonthus atratus_146.jpg,Philonthus,Philonthus,Dinothenarus,1.291964e-05,Euryporus,2.4378189e-05,Philonthus,0.99991477
1146,images_genus_shuffled_aspect_416/Philonthus/Philonthus atratus_152.jpg,Philonthus,Philonthus,Cafius,3.1733398e-05,Ocypus,5.534967e-05,Philonthus,0.9998503
1147,images_genus_shuffled_aspect_416/Philonthus/Philonthus atratus_156.jpg,Philonthus,Philonthus,Bisnius,4.3754594e-06,Cafius,6.6359066e-06,Philonthus,0.99998605
1148,images_genus_shuffled_aspect_416/Philonthus/Philonthus atratus_22.jpg,Philonthus,Philonthus,Cafius,2.3313922e-07,Euryporus,3.0583382e-07,Philonthus,0.9999993
1149,images_genus_shuffled_aspect_416/Philonthus/Philonthus atratus_24.jpg,Philonthus,Philonthus,Cafius,7.8844905e-06,Bisnius,1.02671265e-05,Philonthus,0.99998033
1150,images_genus_shuffled_aspect_416/Philonthus/Philonthus atratus_28.jpg,Philonthus,Philonthus,Quedius,5.8595106e-05,Ocypus,0.0002569596,Philonthus,0.99959797
1151,images_genus_shuffled_aspect_416/Philonthus/Philonthus atratus_29.jpg,Philonthus,Philonthus,Bisnius,1.8876865e-06,Cafius,2.045792e-06,Philonthus,0.9999944
1152,images_genus_shuffled_aspect_416/Philonthus/Philonthus atratus_35.jpg,Philonthus,Philonthus,Quedius,8.2728766e-05,Bisnius,0.0011145152,Philonthus,0.99869555
1153,images_genus_shuffled_aspect_416/Philonthus/Philonthus atratus_38.jpg,Philonthus,Philonthus,Quedius,3.0896017e-06,Bisnius,9.81808e-06,Philonthus,0.9999745
1154,images_genus_shuffled_aspect_416/Philonthus/Philonthus atratus_41.jpg,Philonthus,Philonthus,Paederidus,8.302574e-05,Acylophorus,0.00013511063,Philonthus,0.9997002
1155,images_genus_shuffled_aspect_416/Philonthus/Philonthus atratus_46.jpg,Philonthus,Philonthus,Bisnius,2.230243e-05,Cafius,0.00011205927,Philonthus,0.99983466
1156,images_genus_shuffled_aspect_416/Philonthus/Philonthus atratus_54.jpg,Philonthus,Philonthus,Bisnius,8.11298e-06,Ocypus,1.8362143e-05,Philonthus,0.99996626
1157,images_genus_shuffled_aspect_416/Philonthus/Philonthus atratus_55.jpg,Philonthus,Philonthus,Rugilus,1.0021155e-06,Bisnius,1.6694936e-05,Philonthus,0.999982
1158,images_genus_shuffled_aspect_416/Philonthus/Philonthus atratus_60.jpg,Philonthus,Philonthus,Ocypus,1.832612e-05,Cafius,6.5563865e-05,Philonthus,0.9998975
1159,images_genus_shuffled_aspect_416/Philonthus/Philonthus atratus_63.jpg,Philonthus,Philonthus,Paederidus,5.9647527e-06,Bisnius,6.9126254e-06,Philonthus,0.9999782
1160,images_genus_shuffled_aspect_416/Philonthus/Philonthus atratus_70.jpg,Philonthus,Philonthus,Paederidus,5.93151e-07,Bisnius,4.6367317e-05,Philonthus,0.99995184
1161,images_genus_shuffled_aspect_416/Philonthus/Philonthus atratus_71.jpg,Philonthus,Philonthus,Bisnius,2.791548e-05,Cafius,6.0051076e-05,Philonthus,0.9999007
1162,images_genus_shuffled_aspect_416/Philonthus/Philonthus atratus_73.jpg,Philonthus,Philonthus,Cafius,4.9929545e-06,Ocypus,0.00026109852,Philonthus,0.999724
1163,images_genus_shuffled_aspect_416/Philonthus/Philonthus atratus_91.jpg,Philonthus,Philonthus,Paederidus,3.792537e-05,Bisnius,4.526018e-05,Philonthus,0.999843
1164,images_genus_shuffled_aspect_416/Philonthus/Philonthus atratus_96.jpg,Philonthus,Philonthus,Bisnius,1.9514812e-06,Ocypus,3.6584968e-06,Philonthus,0.99999344
1165,images_genus_shuffled_aspect_416/Philonthus/Philonthus atratus_99.jpg,Philonthus,Philonthus,Cafius,2.5278032e-05,Ocypus,0.00019064116,Philonthus,0.99976283
1166,images_genus_shuffled_aspect_416/Philonthus/Philonthus binotatus_16.jpg,Philonthus,Philonthus,Cafius,0.00018254487,Bisnius,0.00080855493,Philonthus,0.9989899
1167,images_genus_shuffled_aspect_416/Philonthus/Philonthus binotatus_18.jpg,Philonthus,Philonthus,Ocypus,2.7956314e-06,Bisnius,2.7654378e-05,Philonthus,0.9999677
1168,images_genus_shuffled_aspect_416/Philonthus/Philonthus binotatus_4.jpg,Philonthus,Philonthus,Dinothenarus,9.907978e-05,Cafius,0.25636005,Philonthus,0.7433923
1169,images_genus_shuffled_aspect_416/Philonthus/Philonthus binotatus_8.jpg,Philonthus,Philonthus,Ocypus,2.1857046e-05,Cafius,0.000113534676,Philonthus,0.9998449
1170,images_genus_shuffled_aspect_416/Philonthus/Philonthus carbonarius_103.jpg,Philonthus,Philonthus,Acylophorus,2.41664e-05,Bisnius,0.00013096891,Philonthus,0.9998124
1171,images_genus_shuffled_aspect_416/Philonthus/Philonthus carbonarius_111.jpg,Philonthus,Philonthus,Cafius,2.5151173e-06,Bisnius,6.788599e-05,Philonthus,0.99992764
1172,images_genus_shuffled_aspect_416/Philonthus/Philonthus carbonarius_113.jpg,Philonthus,Philonthus,Cafius,2.6653713e-06,Ocypus,3.7465113e-06,Philonthus,0.99998736
1173,images_genus_shuffled_aspect_416/Philonthus/Philonthus carbonarius_119.jpg,Philonthus,Philonthus,Cafius,0.00011225625,Bisnius,0.00026889483,Philonthus,0.9994863
1174,images_genus_shuffled_aspect_416/Philonthus/Philonthus carbonarius_122.jpg,Philonthus,Philonthus,Euryporus,3.9569754e-06,Bisnius,1.2031591e-05,Philonthus,0.99998045
1175,images_genus_shuffled_aspect_416/Philonthus/Philonthus carbonarius_124.jpg,Philonthus,Philonthus,Rugilus,2.457242e-06,Bisnius,0.0008211104,Philonthus,0.9991731
1176,images_genus_shuffled_aspect_416/Philonthus/Philonthus carbonarius_127.jpg,Philonthus,Philonthus,Cafius,5.055155e-06,Bisnius,0.00013101583,Philonthus,0.99985385
1177,images_genus_shuffled_aspect_416/Philonthus/Philonthus carbonarius_130.jpg,Philonthus,Philonthus,Cafius,2.636882e-06,Bisnius,5.6816793e-06,Philonthus,0.99999
1178,images_genus_shuffled_aspect_416/Philonthus/Philonthus carbonarius_132.jpg,Philonthus,Philonthus,Bisnius,0.00015820238,Cafius,0.00046513212,Philonthus,0.9992575
1179,images_genus_shuffled_aspect_416/Philonthus/Philonthus carbonarius_133.jpg,Philonthus,Philonthus,Ocypus,8.907573e-07,Bisnius,6.64484e-05,Philonthus,0.9999318
1180,images_genus_shuffled_aspect_416/Philonthus/Philonthus carbonarius_139.jpg,Philonthus,Philonthus,Acylophorus,2.2101067e-06,Bisnius,2.6435775e-06,Philonthus,0.9999912
1181,images_genus_shuffled_aspect_416/Philonthus/Philonthus carbonarius_142.jpg,Philonthus,Philonthus,Cafius,1.6597094e-05,Acylophorus,8.481612e-05,Philonthus,0.99986255
1182,images_genus_shuffled_aspect_416/Philonthus/Philonthus carbonarius_145.jpg,Philonthus,Philonthus,Cafius,8.7140955e-07,Bisnius,7.898301e-05,Philonthus,0.99991786
1183,images_genus_shuffled_aspect_416/Philonthus/Philonthus carbonarius_152.jpg,Philonthus,Philonthus,Cafius,1.6262372e-06,Bisnius,0.00025859632,Philonthus,0.99973696
1184,images_genus_shuffled_aspect_416/Philonthus/Philonthus carbonarius_154.jpg,Philonthus,Philonthus,Acylophorus,0.00010931556,Bisnius,0.00021071405,Philonthus,0.9995473
1185,images_genus_shuffled_aspect_416/Philonthus/Philonthus carbonarius_164.jpg,Philonthus,Philonthus,Cafius,2.5797513e-05,Bisnius,5.052792e-05,Philonthus,0.9999026
1186,images_genus_shuffled_aspect_416/Philonthus/Philonthus carbonarius_165.jpg,Philonthus,Philonthus,Acylophorus,5.1392425e-07,Bisnius,2.169534e-05,Philonthus,0.9999759
1187,images_genus_shuffled_aspect_416/Philonthus/Philonthus carbonarius_169.jpg,Philonthus,Philonthus,Ocypus,8.225328e-06,Quedius,0.00012882418,Philonthus,0.99984336
1188,images_genus_shuffled_aspect_416/Philonthus/Philonthus carbonarius_173.jpg,Philonthus,Philonthus,Bisnius,3.3715303e-05,Cafius,0.00012813062,Philonthus,0.99982184
1189,images_genus_shuffled_aspect_416/Philonthus/Philonthus carbonarius_175.jpg,Philonthus,Philonthus,Cafius,6.350992e-06,Bisnius,9.088833e-06,Philonthus,0.9999784
1190,images_genus_shuffled_aspect_416/Philonthus/Philonthus carbonarius_185.jpg,Philonthus,Philonthus,Cafius,1.983895e-06,Bisnius,2.8966417e-05,Philonthus,0.99996555
1191,images_genus_shuffled_aspect_416/Philonthus/Philonthus carbonarius_186.jpg,Philonthus,Philonthus,Euryporus,1.00012244e-07,Bisnius,1.4907404e-06,Philonthus,0.9999982
1192,images_genus_shuffled_aspect_416/Philonthus/Philonthus carbonarius_192.jpg,Philonthus,Philonthus,Ocypus,9.4776345e-07,Euryporus,1.7366925e-06,Philonthus,0.999995
1193,images_genus_shuffled_aspect_416/Philonthus/Philonthus carbonarius_200.jpg,Philonthus,Philonthus,Euryporus,1.47389765e-05,Cafius,8.117314e-05,Philonthus,0.9998771
1194,images_genus_shuffled_aspect_416/Philonthus/Philonthus carbonarius_207.jpg,Philonthus,Philonthus,Ocypus,2.106173e-06,Bisnius,6.225688e-05,Philonthus,0.9999292
1195,images_genus_shuffled_aspect_416/Philonthus/Philonthus carbonarius_209.jpg,Philonthus,Philonthus,Ocypus,1.6442822e-05,Bisnius,2.0006364e-05,Philonthus,0.99993587
1196,images_genus_shuffled_aspect_416/Philonthus/Philonthus carbonarius_211.jpg,Philonthus,Philonthus,Euryporus,2.5598609e-05,Cafius,0.00020801116,Philonthus,0.99973947
1197,images_genus_shuffled_aspect_416/Philonthus/Philonthus carbonarius_215.jpg,Philonthus,Philonthus,Bisnius,0.0028274998,Rugilus,0.03045816,Philonthus,0.9632909
1198,images_genus_shuffled_aspect_416/Philonthus/Philonthus carbonarius_221.jpg,Philonthus,Philonthus,Euryporus,3.2108542e-06,Bisnius,8.763086e-06,Philonthus,0.9999808
1199,images_genus_shuffled_aspect_416/Philonthus/Philonthus carbonarius_227.jpg,Philonthus,Philonthus,Acylophorus,4.2039417e-08,Bisnius,8.381076e-06,Philonthus,0.99999154
1200,images_genus_shuffled_aspect_416/Philonthus/Philonthus carbonarius_229.jpg,Philonthus,Philonthus,Cafius,1.5832388e-06,Bisnius,2.268841e-06,Philonthus,0.99999344
1201,images_genus_shuffled_aspect_416/Philonthus/Philonthus carbonarius_233.jpg,Philonthus,Philonthus,Bisnius,1.6899021e-05,Cafius,3.505331e-05,Philonthus,0.99994063
1202,images_genus_shuffled_aspect_416/Philonthus/Philonthus carbonarius_246.jpg,Philonthus,Philonthus,Quedius,1.2677083e-06,Bisnius,5.861796e-06,Philonthus,0.9999912
1203,images_genus_shuffled_aspect_416/Philonthus/Philonthus carbonarius_251.jpg,Philonthus,Philonthus,Cafius,1.2595261e-05,Bisnius,0.00020012911,Philonthus,0.99978393
1204,images_genus_shuffled_aspect_416/Philonthus/Philonthus carbonarius_260.jpg,Philonthus,Philonthus,Quedius,0.0001252808,Bisnius,0.00022026102,Philonthus,0.99950707
1205,images_genus_shuffled_aspect_416/Philonthus/Philonthus carbonarius_270.jpg,Philonthus,Philonthus,Cafius,2.2624848e-05,Bisnius,2.3016057e-05,Philonthus,0.9999418
1206,images_genus_shuffled_aspect_416/Philonthus/Philonthus carbonarius_279.jpg,Philonthus,Philonthus,Euryporus,1.869844e-06,Bisnius,2.0311612e-05,Philonthus,0.99997306
1207,images_genus_shuffled_aspect_416/Philonthus/Philonthus carbonarius_283.jpg,Philonthus,Philonthus,Bisnius,1.1836861e-06,Cafius,3.102552e-06,Philonthus,0.9999944
1208,images_genus_shuffled_aspect_416/Philonthus/Philonthus carbonarius_289.jpg,Philonthus,Philonthus,Acylophorus,0.0001237927,Bisnius,0.00061927823,Philonthus,0.99911946
1209,images_genus_shuffled_aspect_416/Philonthus/Philonthus carbonarius_290.jpg,Philonthus,Philonthus,Rugilus,1.2671928e-06,Bisnius,0.00027226147,Philonthus,0.99972564
1210,images_genus_shuffled_aspect_416/Philonthus/Philonthus carbonarius_296.jpg,Philonthus,Philonthus,Acylophorus,9.486909e-06,Bisnius,3.6996502e-05,Philonthus,0.99993885
1211,images_genus_shuffled_aspect_416/Philonthus/Philonthus carbonarius_298.jpg,Philonthus,Philonthus,Rugilus,2.5455407e-07,Bisnius,0.00011824658,Philonthus,0.99988127
1212,images_genus_shuffled_aspect_416/Philonthus/Philonthus carbonarius_303.jpg,Philonthus,Philonthus,Rugilus,0.0015089224,Bisnius,0.01261346,Philonthus,0.98568094
1213,images_genus_shuffled_aspect_416/Philonthus/Philonthus carbonarius_305.jpg,Philonthus,Philonthus,Cafius,8.204813e-06,Bisnius,6.0297563e-05,Philonthus,0.99992955
1214,images_genus_shuffled_aspect_416/Philonthus/Philonthus carbonarius_313.jpg,Philonthus,Philonthus,Acylophorus,5.8350283e-06,Euryporus,1.1725216e-05,Philonthus,0.99997854
1215,images_genus_shuffled_aspect_416/Philonthus/Philonthus carbonarius_316.jpg,Philonthus,Philonthus,Rugilus,0.0050814673,Bisnius,0.0124030635,Philonthus,0.9824806
1216,images_genus_shuffled_aspect_416/Philonthus/Philonthus carbonarius_320.jpg,Philonthus,Philonthus,Quedius,0.00016341315,Bisnius,0.00018670948,Philonthus,0.99960893
1217,images_genus_shuffled_aspect_416/Philonthus/Philonthus carbonarius_321.jpg,Philonthus,Philonthus,Cafius,4.071447e-07,Bisnius,3.6644108e-06,Philonthus,0.9999951
1218,images_genus_shuffled_aspect_416/Philonthus/Philonthus carbonarius_326.jpg,Philonthus,Philonthus,Acylophorus,5.8294745e-06,Bisnius,1.3972477e-05,Philonthus,0.9999752
1219,images_genus_shuffled_aspect_416/Philonthus/Philonthus carbonarius_327.jpg,Philonthus,Philonthus,Bisnius,7.413055e-06,Cafius,2.3443217e-05,Philonthus,0.999966
1220,images_genus_shuffled_aspect_416/Philonthus/Philonthus carbonarius_329.jpg,Philonthus,Philonthus,Cafius,4.985158e-07,Bisnius,0.00042848807,Philonthus,0.9995704
1221,images_genus_shuffled_aspect_416/Philonthus/Philonthus carbonarius_333.jpg,Philonthus,Philonthus,Euryporus,2.2977258e-07,Bisnius,4.2353392e-07,Philonthus,0.9999989
1222,images_genus_shuffled_aspect_416/Philonthus/Philonthus carbonarius_339.jpg,Philonthus,Philonthus,Quedius,9.104945e-06,Bisnius,1.5154755e-05,Philonthus,0.9999641
1223,images_genus_shuffled_aspect_416/Philonthus/Philonthus carbonarius_342.jpg,Philonthus,Philonthus,Cafius,1.679931e-06,Bisnius,7.4049753e-06,Philonthus,0.99999034
1224,images_genus_shuffled_aspect_416/Philonthus/Philonthus carbonarius_344.jpg,Philonthus,Philonthus,Euryporus,6.153322e-07,Bisnius,2.3168037e-05,Philonthus,0.9999753
1225,images_genus_shuffled_aspect_416/Philonthus/Philonthus carbonarius_353.jpg,Philonthus,Philonthus,Cafius,1.2710645e-06,Bisnius,2.5473191e-06,Philonthus,0.99999547
1226,images_genus_shuffled_aspect_416/Philonthus/Philonthus carbonarius_39.jpg,Philonthus,Philonthus,Euryporus,1.0405063e-06,Bisnius,4.6010364e-06,Philonthus,0.9999919
1227,images_genus_shuffled_aspect_416/Philonthus/Philonthus carbonarius_41.jpg,Philonthus,Philonthus,Cafius,5.618843e-08,Bisnius,1.4093213e-06,Philonthus,0.99999833
1228,images_genus_shuffled_aspect_416/Philonthus/Philonthus carbonarius_45.jpg,Philonthus,Philonthus,Cafius,2.3911472e-05,Bisnius,3.8576534e-05,Philonthus,0.9999287
1229,images_genus_shuffled_aspect_416/Philonthus/Philonthus carbonarius_46.jpg,Philonthus,Philonthus,Bisnius,0.00020891071,Quedius,0.0016983284,Philonthus,0.9976792
1230,images_genus_shuffled_aspect_416/Philonthus/Philonthus carbonarius_52.jpg,Philonthus,Philonthus,Acylophorus,9.03352e-05,Bisnius,0.00015096263,Philonthus,0.9996032
1231,images_genus_shuffled_aspect_416/Philonthus/Philonthus carbonarius_55.jpg,Philonthus,Philonthus,Pseudomedon,7.906276e-06,Bisnius,5.755771e-05,Philonthus,0.99992526
1232,images_genus_shuffled_aspect_416/Philonthus/Philonthus carbonarius_59.jpg,Philonthus,Philonthus,Erichsonius,5.34335e-06,Bisnius,0.00020102182,Philonthus,0.9997886
1233,images_genus_shuffled_aspect_416/Philonthus/Philonthus carbonarius_63.jpg,Philonthus,Philonthus,Bisnius,0.00070326286,Euryporus,0.0013322982,Philonthus,0.9971385
1234,images_genus_shuffled_aspect_416/Philonthus/Philonthus carbonarius_64.jpg,Philonthus,Philonthus,Dinothenarus,0.002769488,Bisnius,0.016262569,Philonthus,0.9691918
1235,images_genus_shuffled_aspect_416/Philonthus/Philonthus carbonarius_66.jpg,Philonthus,Philonthus,Cafius,1.9992343e-05,Bisnius,2.8130928e-05,Philonthus,0.99993575
1236,images_genus_shuffled_aspect_416/Philonthus/Philonthus carbonarius_68.jpg,Philonthus,Philonthus,Bisnius,1.5499087e-05,Cafius,7.3642004e-05,Philonthus,0.9999032
1237,images_genus_shuffled_aspect_416/Philonthus/Philonthus carbonarius_71.jpg,Philonthus,Philonthus,Acylophorus,6.7380315e-06,Bisnius,8.447642e-05,Philonthus,0.9998987
1238,images_genus_shuffled_aspect_416/Philonthus/Philonthus carbonarius_73.jpg,Philonthus,Philonthus,Acylophorus,1.2009948e-05,Bisnius,0.00047296289,Philonthus,0.9994904
1239,images_genus_shuffled_aspect_416/Philonthus/Philonthus carbonarius_77.jpg,Philonthus,Philonthus,Dinothenarus,5.666024e-05,Acylophorus,0.00011074351,Philonthus,0.9997414
1240,images_genus_shuffled_aspect_416/Philonthus/Philonthus carbonarius_86.jpg,Philonthus,Philonthus,Cafius,7.99996e-07,Bisnius,8.2291643e-07,Philonthus,0.99999714
1241,images_genus_shuffled_aspect_416/Philonthus/Philonthus cognatus_105.jpg,Philonthus,Philonthus,Euryporus,7.6357255e-06,Ocypus,1.5142705e-05,Philonthus,0.99997365
1242,images_genus_shuffled_aspect_416/Philonthus/Philonthus cognatus_109.jpg,Philonthus,Philonthus,Cafius,1.3591975e-06,Ocypus,2.2214556e-06,Philonthus,0.9999956
1243,images_genus_shuffled_aspect_416/Philonthus/Philonthus cognatus_110.jpg,Philonthus,Philonthus,Euryporus,2.25062e-05,Bisnius,3.752731e-05,Philonthus,0.9999099
1244,images_genus_shuffled_aspect_416/Philonthus/Philonthus cognatus_113.jpg,Philonthus,Philonthus,Euryporus,1.045729e-06,Ocypus,2.616851e-06,Philonthus,0.9999949
1245,images_genus_shuffled_aspect_416/Philonthus/Philonthus cognatus_118.jpg,Philonthus,Philonthus,Cafius,3.986331e-06,Euryporus,1.0319325e-05,Philonthus,0.99998176
1246,images_genus_shuffled_aspect_416/Philonthus/Philonthus cognatus_123.jpg,Philonthus,Philonthus,Euryporus,4.0443238e-06,Ocypus,4.446584e-06,Philonthus,0.9999862
1247,images_genus_shuffled_aspect_416/Philonthus/Philonthus cognatus_125.jpg,Philonthus,Philonthus,Ocypus,8.968314e-07,Euryporus,1.8747216e-06,Philonthus,0.99999666
1248,images_genus_shuffled_aspect_416/Philonthus/Philonthus cognatus_128.jpg,Philonthus,Philonthus,Acylophorus,8.910289e-06,Euryporus,2.4726078e-05,Philonthus,0.9999558
1249,images_genus_shuffled_aspect_416/Philonthus/Philonthus cognatus_131.jpg,Philonthus,Philonthus,Paederidus,1.6345643e-05,Acylophorus,0.0006630616,Philonthus,0.99930406
1250,images_genus_shuffled_aspect_416/Philonthus/Philonthus cognatus_137.jpg,Philonthus,Philonthus,Acylophorus,3.930784e-06,Euryporus,6.7464425e-06,Philonthus,0.9999856
1251,images_genus_shuffled_aspect_416/Philonthus/Philonthus cognatus_138.jpg,Philonthus,Philonthus,Euryporus,5.316646e-06,Acylophorus,1.7473692e-05,Philonthus,0.9999645
1252,images_genus_shuffled_aspect_416/Philonthus/Philonthus cognatus_139.jpg,Philonthus,Philonthus,Ocypus,8.201368e-06,Euryporus,3.0659357e-05,Philonthus,0.9999578
1253,images_genus_shuffled_aspect_416/Philonthus/Philonthus cognatus_140.jpg,Philonthus,Philonthus,Ocypus,1.5803063e-06,Euryporus,6.9239877e-06,Philonthus,0.99998975
1254,images_genus_shuffled_aspect_416/Philonthus/Philonthus cognatus_145.jpg,Philonthus,Philonthus,Acylophorus,2.8208666e-07,Euryporus,8.288688e-07,Philonthus,0.99999845
1255,images_genus_shuffled_aspect_416/Philonthus/Philonthus cognatus_146.jpg,Philonthus,Philonthus,Paederidus,2.2362985e-07,Ocypus,2.874015e-07,Philonthus,0.9999989
1256,images_genus_shuffled_aspect_416/Philonthus/Philonthus cognatus_149.jpg,Philonthus,Philonthus,Euryporus,1.3508443e-07,Ocypus,1.0998786e-05,Philonthus,0.99998844
1257,images_genus_shuffled_aspect_416/Philonthus/Philonthus cognatus_157.jpg,Philonthus,Philonthus,Creophilus,0.000103363855,Ocypus,0.0045038145,Philonthus,0.99533266
1258,images_genus_shuffled_aspect_416/Philonthus/Philonthus cognatus_160.jpg,Philonthus,Philonthus,Cafius,6.1213257e-07,Ocypus,8.9651665e-05,Philonthus,0.9999088
1259,images_genus_shuffled_aspect_416/Philonthus/Philonthus cognatus_184.jpg,Philonthus,Philonthus,Euryporus,1.3336166e-06,Ocypus,5.5061787e-06,Philonthus,0.99999094
1260,images_genus_shuffled_aspect_416/Philonthus/Philonthus cognatus_189.jpg,Philonthus,Philonthus,Ocypus,7.412292e-07,Euryporus,8.7693434e-07,Philonthus,0.999998
1261,images_genus_shuffled_aspect_416/Philonthus/Philonthus cognatus_190.jpg,Philonthus,Philonthus,Cafius,2.8476515e-07,Ocypus,1.23819755e-05,Philonthus,0.99998665
1262,images_genus_shuffled_aspect_416/Philonthus/Philonthus cognatus_196.jpg,Philonthus,Philonthus,Euryporus,1.9117348e-05,Acylophorus,3.7115475e-05,Philonthus,0.9999051
