,Filename,Prediction1,Prediction3
959,images_genus/Lathrobium/Lathrobium fulvipenne_61.jpg,Lobrathium,"[('Achenium', 0.031237995), ('Lathrobium', 0.107709184), ('Lobrathium', 0.8599573)]"
960,images_genus/Lathrobium/Lathrobium fulvipenne_62.jpg,Lathrobium,"[('Gauropterus', 0.007789839), ('Nudobius', 0.13419735), ('Lathrobium', 0.8497954)]"
961,images_genus/Lathrobium/Lathrobium fulvipenne_63.jpg,Lathrobium,"[('Othius', 0.00040864592), ('Nudobius', 0.00044500438), ('Lathrobium', 0.99869186)]"
962,images_genus/Lathrobium/Lathrobium fulvipenne_64.jpg,Lathrobium,"[('Neobisnius', 0.058896214), ('Lobrathium', 0.37877628), ('Lathrobium', 0.514261)]"
963,images_genus/Lathrobium/Lathrobium fulvipenne_65.jpg,Lathrobium,"[('Gabrius', 0.0960483), ('Philonthus', 0.09908747), ('Lathrobium', 0.71373534)]"
964,images_genus/Lathrobium/Lathrobium fulvipenne_66.jpg,Lathrobium,"[('Achenium', 9.111529e-05), ('Othius', 0.0001281274), ('Lathrobium', 0.9997547)]"
965,images_genus/Lathrobium/Lathrobium fulvipenne_67.jpg,Lathrobium,"[('Nudobius', 0.00012640364), ('Gauropterus', 0.00020495785), ('Lathrobium', 0.99951386)]"
966,images_genus/Lathrobium/Lathrobium fulvipenne_68.jpg,Lathrobium,"[('Achenium', 0.0006838867), ('Lobrathium', 0.0017805491), ('Lathrobium', 0.9968478)]"
967,images_genus/Lathrobium/Lathrobium fulvipenne_69.jpg,Lathrobium,"[('Tetartopeus', 0.005636772), ('Lobrathium', 0.12705813), ('Lathrobium', 0.8609232)]"
968,images_genus/Lathrobium/Lathrobium fulvipenne_70.jpg,Lathrobium,"[('Lobrathium', 0.00060493115), ('Achenium', 0.00064817775), ('Lathrobium', 0.9986431)]"
969,images_genus/Lathrobium/Lathrobium fulvipenne_71.jpg,Lathrobium,"[('Gauropterus', 0.0020377014), ('Nudobius', 0.3990575), ('Lathrobium', 0.5932069)]"
970,images_genus/Lathrobium/Lathrobium fulvipenne_72.jpg,Lathrobium,"[('Achenium', 0.00073840166), ('Gauropterus', 0.0020689545), ('Lathrobium', 0.99605703)]"
971,images_genus/Lathrobium/Lathrobium geminum_10.jpg,Lathrobium,"[('Dinothenarus', 1.5770704e-05), ('Tasgius', 3.060784e-05), ('Lathrobium', 0.9998753)]"
972,images_genus/Lathrobium/Lathrobium geminum_11.jpg,Lathrobium,"[('Achenium', 0.00011896204), ('Lobrathium', 0.001702265), ('Lathrobium', 0.9979982)]"
973,images_genus/Lathrobium/Lathrobium geminum_12.jpg,Lathrobium,"[('Atrecus', 0.03709712), ('Achenium', 0.13635202), ('Lathrobium', 0.784256)]"
974,images_genus/Lathrobium/Lathrobium geminum_13.jpg,Lathrobium,"[('Achenium', 2.1417634e-05), ('Lobrathium', 2.2964708e-05), ('Lathrobium', 0.9999515)]"
975,images_genus/Lathrobium/Lathrobium geminum_14.jpg,Lathrobium,"[('Atrecus', 0.0001974726), ('Lobrathium', 0.007004268), ('Lathrobium', 0.99254394)]"
976,images_genus/Lathrobium/Lathrobium geminum_15.jpg,Lathrobium,"[('Lobrathium', 4.0528757e-06), ('Gauropterus', 4.615165e-06), ('Lathrobium', 0.9999852)]"
977,images_genus/Lathrobium/Lathrobium geminum_16.jpg,Lathrobium,"[('Achenium', 0.00021291681), ('Lobrathium', 0.0034840237), ('Lathrobium', 0.99585056)]"
978,images_genus/Lathrobium/Lathrobium geminum_17.jpg,Lathrobium,"[('Platydracus', 0.00050966244), ('Achenium', 0.001381178), ('Lathrobium', 0.99741685)]"
979,images_genus/Lathrobium/Lathrobium geminum_18.jpg,Lathrobium,"[('Lobrathium', 3.0575367e-05), ('Achenium', 0.00015455944), ('Lathrobium', 0.9997913)]"
980,images_genus/Lathrobium/Lathrobium geminum_19.jpg,Lathrobium,"[('Achenium', 7.747263e-05), ('Othius', 0.00020092285), ('Lathrobium', 0.9995012)]"
981,images_genus/Lathrobium/Lathrobium geminum_20.jpg,Lathrobium,"[('Ocypus', 0.00057422044), ('Achenium', 0.0032711902), ('Lathrobium', 0.99483925)]"
982,images_genus/Lathrobium/Lathrobium geminum_21.jpg,Lathrobium,"[('Gauropterus', 0.0007798791), ('Nudobius', 0.0020344858), ('Lathrobium', 0.9969409)]"
983,images_genus/Lathrobium/Lathrobium geminum_22.jpg,Lathrobium,"[('Tasgius', 0.00026139375), ('Tetartopeus', 0.0009219945), ('Lathrobium', 0.99864906)]"
984,images_genus/Lathrobium/Lathrobium geminum_23.jpg,Lathrobium,"[('Achenium', 0.00035944924), ('Lobrathium', 0.00077203196), ('Lathrobium', 0.9988269)]"
985,images_genus/Lathrobium/Lathrobium geminum_24.jpg,Lathrobium,"[('Nudobius', 0.00012137689), ('Gauropterus', 0.0004627568), ('Lathrobium', 0.9991755)]"
986,images_genus/Lathrobium/Lathrobium geminum_25.jpg,Lathrobium,"[('Achenium', 0.00022579728), ('Othius', 0.00039806834), ('Lathrobium', 0.9993137)]"
987,images_genus/Lathrobium/Lathrobium geminum_26.jpg,Lathrobium,"[('Gyrohypnus', 0.00025998778), ('Lobrathium', 0.040069185), ('Lathrobium', 0.9593357)]"
988,images_genus/Lathrobium/Lathrobium geminum_9.jpg,Lathrobium,"[('Lobrathium', 2.723719e-06), ('Achenium', 2.0518451e-05), ('Lathrobium', 0.99996805)]"
989,images_genus/Lathrobium/Lathrobium impressum_27.jpg,Lathrobium,"[('Xantholinus', 8.6710094e-07), ('Ochthephilum', 0.0002125647), ('Lathrobium', 0.999783)]"
990,images_genus/Lathrobium/Lathrobium impressum_28.jpg,Lathrobium,"[('Ochthephilum', 3.448505e-06), ('Lobrathium', 7.830888e-06), ('Lathrobium', 0.99997926)]"
991,images_genus/Lathrobium/Lathrobium impressum_29.jpg,Lathrobium,"[('Ochthephilum', 4.6832527e-05), ('Tasgius', 0.00016542406), ('Lathrobium', 0.9997011)]"
992,images_genus/Lathrobium/Lathrobium impressum_30.jpg,Lathrobium,"[('Lobrathium', 3.4431407e-05), ('Tetartopeus', 3.5470955e-05), ('Lathrobium', 0.9999058)]"
993,images_genus/Lathrobium/Lathrobium impressum_31.jpg,Lathrobium,"[('Ochthephilum', 0.1838463), ('Gyrohypnus', 0.28064057), ('Lathrobium', 0.42893496)]"
994,images_genus/Lathrobium/Lathrobium impressum_32.jpg,Lathrobium,"[('Achenium', 0.0011098821), ('Tetartopeus', 0.0013017339), ('Lathrobium', 0.99723023)]"
995,images_genus/Lathrobium/Lathrobium impressum_33.jpg,Lathrobium,"[('Ochthephilum', 1.3115554e-06), ('Achenium', 4.1765056e-06), ('Lathrobium', 0.9999937)]"
996,images_genus/Lathrobium/Lathrobium impressum_34.jpg,Lathrobium,"[('Gyrohypnus', 3.74792e-06), ('Ochthephilum', 0.009893152), ('Lathrobium', 0.990092)]"
997,images_genus/Lathrobium/Lathrobium impressum_35.jpg,Lathrobium,"[('Gyrohypnus', 0.0002496488), ('Ochthephilum', 0.0008991154), ('Lathrobium', 0.99839956)]"
998,images_genus/Lathrobium/Lathrobium impressum_36.jpg,Lathrobium,"[('Neobisnius', 0.00173176), ('Gyrohypnus', 0.018439071), ('Lathrobium', 0.97307897)]"
999,images_genus/Lathrobium/Lathrobium impressum_37.jpg,Lathrobium,"[('Xantholinus', 3.7038552e-07), ('Ochthephilum', 7.3001326e-07), ('Lathrobium', 0.9999982)]"
1000,images_genus/Lathrobium/Lathrobium impressum_38.jpg,Lathrobium,"[('Tetartopeus', 5.0995204e-06), ('Ochthephilum', 9.226063e-06), ('Lathrobium', 0.9999782)]"
1001,images_genus/Lathrobium/Lathrobium impressum_39.jpg,Lathrobium,"[('Achenium', 7.796965e-07), ('Ochthephilum', 4.2158706e-05), ('Lathrobium', 0.9999567)]"
1002,images_genus/Lathrobium/Lathrobium impressum_40.jpg,Lathrobium,"[('Achenium', 2.7680674e-06), ('Xantholinus', 5.799206e-06), ('Lathrobium', 0.99998784)]"
1003,images_genus/Lathrobium/Lathrobium impressum_41.jpg,Lathrobium,"[('Tetartopeus', 0.017984563), ('Ochthephilum', 0.024594082), ('Lathrobium', 0.9518717)]"
1004,images_genus/Lathrobium/Lathrobium impressum_42.jpg,Lathrobium,"[('Lobrathium', 0.0008085691), ('Achenium', 0.005520937), ('Lathrobium', 0.99283)]"
1005,images_genus/Lathrobium/Lathrobium impressum_43.jpg,Lathrobium,"[('Tetartopeus', 1.3194496e-05), ('Achenium', 8.471906e-05), ('Lathrobium', 0.9998659)]"
1006,images_genus/Lathrobium/Lathrobium impressum_44.jpg,Lathrobium,"[('Othius', 1.1193014e-07), ('Ochthephilum', 4.5942062e-07), ('Lathrobium', 0.9999993)]"
1007,images_genus/Lathrobium/Lathrobium impressum_45.jpg,Lathrobium,"[('Xantholinus', 0.089102656), ('Ochthephilum', 0.09355171), ('Lathrobium', 0.69706124)]"
1008,images_genus/Lathrobium/Lathrobium impressum_46.jpg,Lathrobium,"[('Gyrohypnus', 0.0052622347), ('Ochthephilum', 0.0071317162), ('Lathrobium', 0.985207)]"
1009,images_genus/Lathrobium/Lathrobium impressum_47.jpg,Lathrobium,"[('Othius', 2.9584064e-05), ('Ochthephilum', 0.1313995), ('Lathrobium', 0.86850476)]"
1010,images_genus/Lathrobium/Lathrobium impressum_48.jpg,Lathrobium,"[('Achenium', 4.3766084e-07), ('Ochthephilum', 2.5575869e-06), ('Lathrobium', 0.9999956)]"
1011,images_genus/Lathrobium/Lathrobium impressum_49.jpg,Lathrobium,"[('Xantholinus', 8.597382e-07), ('Ochthephilum', 2.7863796e-05), ('Lathrobium', 0.9999702)]"
1012,images_genus/Lathrobium/Lathrobium impressum_50.jpg,Lathrobium,"[('Xantholinus', 1.1353637e-05), ('Ochthephilum', 0.003612024), ('Lathrobium', 0.9963451)]"
1013,images_genus/Lathrobium/Lathrobium impressum_51.jpg,Lathrobium,"[('Tasgius', 0.00043172756), ('Xantholinus', 0.0006228722), ('Lathrobium', 0.99829596)]"
1014,images_genus/Lathrobium/Lathrobium impressum_52.jpg,Lathrobium,"[('Achenium', 5.0596623e-06), ('Ochthephilum', 6.43225e-06), ('Lathrobium', 0.999984)]"
1015,images_genus/Lathrobium/Lathrobium impressum_53.jpg,Lathrobium,"[('Ochthephilum', 0.0029396317), ('Achenium', 0.004071375), ('Lathrobium', 0.98826116)]"
1016,images_genus/Lathrobium/Lathrobium impressum_54.jpg,Lathrobium,"[('Ochthephilum', 2.0085385e-07), ('Achenium', 5.5703793e-05), ('Lathrobium', 0.99994314)]"
1017,images_genus/Lathrobium/Lathrobium impressum_55.jpg,Lathrobium,"[('Xantholinus', 1.0413996e-05), ('Ochthephilum', 1.22978645e-05), ('Lathrobium', 0.9999683)]"
1018,images_genus/Lathrobium/Lathrobium impressum_56.jpg,Lathrobium,"[('Achenium', 7.624488e-05), ('Lobrathium', 0.00028384555), ('Lathrobium', 0.9996344)]"
1019,images_genus/Lathrobium/Lathrobium impressum_57.jpg,Lathrobium,"[('Tasgius', 0.0003692747), ('Tetartopeus', 0.018434238), ('Lathrobium', 0.98038334)]"
1020,images_genus/Lathrobium/Lathrobium impressum_58.jpg,Lathrobium,"[('Xantholinus', 2.3141301e-05), ('Othius', 0.0002842483), ('Lathrobium', 0.99965143)]"
1021,images_genus/Lathrobium/Lathrobium impressum_59.jpg,Lathrobium,"[('Tetartopeus', 1.763792e-05), ('Ochthephilum', 2.4343044e-05), ('Lathrobium', 0.9999465)]"
1022,images_genus/Lathrobium/Lathrobium impressum_60.jpg,Lathrobium,"[('Tasgius', 7.841469e-06), ('Ochthephilum', 0.001112291), ('Lathrobium', 0.99886394)]"
1023,images_genus/Lathrobium/Lathrobium impressum_61.jpg,Lathrobium,"[('Xantholinus', 0.0015830906), ('Ochthephilum', 0.019293692), ('Lathrobium', 0.97592986)]"
1024,images_genus/Lathrobium/Lathrobium impressum_62.jpg,Lathrobium,"[('Achenium', 7.963456e-06), ('Lobrathium', 3.2383974e-05), ('Lathrobium', 0.99995506)]"
1025,images_genus/Lathrobium/Lathrobium impressum_63.jpg,Lathrobium,"[('Tetartopeus', 0.00037852698), ('Achenium', 0.03353757), ('Lathrobium', 0.9658083)]"
1026,images_genus/Lathrobium/Lathrobium impressum_64.jpg,Lathrobium,"[('Tetartopeus', 0.0006924133), ('Lobrathium', 0.0048963944), ('Lathrobium', 0.99423707)]"
1027,images_genus/Lathrobium/Lathrobium impressum_65.jpg,Lathrobium,"[('Tetartopeus', 0.017327093), ('Gyrohypnus', 0.03810386), ('Lathrobium', 0.896703)]"
1028,images_genus/Lathrobium/Lathrobium impressum_66.jpg,Lathrobium,"[('Lobrathium', 5.8787778e-06), ('Achenium', 2.8718485e-05), ('Lathrobium', 0.9999591)]"
1029,images_genus/Lathrobium/Lathrobium impressum_67.jpg,Lathrobium,"[('Tetartopeus', 0.0001182916), ('Ochthephilum', 0.0021433462), ('Lathrobium', 0.99762696)]"
1030,images_genus/Lathrobium/Lathrobium impressum_68.jpg,Lathrobium,"[('Othius', 3.438678e-05), ('Ochthephilum', 0.00012567357), ('Lathrobium', 0.99983335)]"
1031,images_genus/Lathrobium/Lathrobium impressum_69.jpg,Lathrobium,"[('Tetartopeus', 5.428263e-05), ('Achenium', 9.6957054e-05), ('Lathrobium', 0.9997979)]"
1032,images_genus/Lathrobium/Lathrobium impressum_70.jpg,Lathrobium,"[('Gyrohypnus', 0.00010382579), ('Ochthephilum', 0.00020857519), ('Lathrobium', 0.9995797)]"
1033,images_genus/Lathrobium/Lathrobium impressum_71.jpg,Lathrobium,"[('Achenium', 3.865249e-05), ('Ochthephilum', 6.046483e-05), ('Lathrobium', 0.99989593)]"
1034,images_genus/Lathrobium/Lathrobium impressum_72.jpg,Lathrobium,"[('Lobrathium', 5.7852358e-05), ('Gyrohypnus', 9.977134e-05), ('Lathrobium', 0.99977666)]"
1035,images_genus/Lathrobium/Lathrobium impressum_73.jpg,Lathrobium,"[('Gyrohypnus', 4.6165795e-05), ('Ochthephilum', 7.206475e-05), ('Lathrobium', 0.9997876)]"
1036,images_genus/Lathrobium/Lathrobium impressum_74.jpg,Lathrobium,"[('Tetartopeus', 3.8381395e-06), ('Ochthephilum', 3.7279806e-05), ('Lathrobium', 0.99994373)]"
1037,images_genus/Lathrobium/Lathrobium impressum_75.jpg,Lathrobium,"[('Xantholinus', 4.488051e-05), ('Othius', 0.00029011062), ('Lathrobium', 0.9996263)]"
1038,images_genus/Lathrobium/Lathrobium impressum_76.jpg,Lathrobium,"[('Othius', 4.9833896e-05), ('Lobrathium', 0.00010133204), ('Lathrobium', 0.99979347)]"
1039,images_genus/Lathrobium/Lathrobium impressum_77.jpg,Lathrobium,"[('Othius', 9.7402535e-06), ('Ochthephilum', 0.00016906278), ('Lathrobium', 0.9997973)]"
1040,images_genus/Lathrobium/Lathrobium impressum_78.jpg,Gabrius,"[('Heterothops', 0.011024097), ('Gyrohypnus', 0.015092662), ('Gabrius', 0.9493882)]"
1041,images_genus/Lathrobium/Lathrobium impressum_79.jpg,Lathrobium,"[('Xantholinus', 0.0001569926), ('Ochthephilum', 0.00031598806), ('Lathrobium', 0.9994783)]"
1042,images_genus/Lathrobium/Lathrobium impressum_80.jpg,Lathrobium,"[('Tetartopeus', 3.5388575e-06), ('Achenium', 7.474107e-06), ('Lathrobium', 0.9999883)]"
1043,images_genus/Lathrobium/Lathrobium longulum_18.jpg,Lathrobium,"[('Othius', 3.065325e-05), ('Ochthephilum', 0.0033413637), ('Lathrobium', 0.9965971)]"
1044,images_genus/Lathrobium/Lathrobium longulum_19.jpg,Lathrobium,"[('Scopaeus', 4.8748266e-06), ('Othius', 5.6378976e-06), ('Lathrobium', 0.99998116)]"
1045,images_genus/Lathrobium/Lathrobium longulum_20.jpg,Lathrobium,"[('Neobisnius', 3.4938344e-05), ('Achenium', 0.00015253806), ('Lathrobium', 0.9997416)]"
1046,images_genus/Lathrobium/Lathrobium longulum_21.jpg,Lathrobium,"[('Othius', 8.7731205e-06), ('Ochthephilum', 9.338333e-06), ('Lathrobium', 0.9999771)]"
1047,images_genus/Lathrobium/Lathrobium longulum_22.jpg,Lathrobium,"[('Achenium', 7.466237e-06), ('Ochthephilum', 1.0763877e-05), ('Lathrobium', 0.9999629)]"
1048,images_genus/Lathrobium/Lathrobium longulum_23.jpg,Lathrobium,"[('Ochthephilum', 4.3251134e-06), ('Othius', 5.88359e-06), ('Lathrobium', 0.99997914)]"
1049,images_genus/Lathrobium/Lathrobium longulum_24.jpg,Lathrobium,"[('Achenium', 0.00029588322), ('Neobisnius', 0.0003673105), ('Lathrobium', 0.99918085)]"
1050,images_genus/Lathrobium/Lathrobium longulum_25.jpg,Lathrobium,"[('Achenium', 3.834887e-05), ('Othius', 5.2891824e-05), ('Lathrobium', 0.999889)]"
1051,images_genus/Lathrobium/Lathrobium longulum_26.jpg,Lathrobium,"[('Othius', 4.5141223e-05), ('Achenium', 5.4855744e-05), ('Lathrobium', 0.9998863)]"
1052,images_genus/Lathrobium/Lathrobium longulum_27.jpg,Lathrobium,"[('Lobrathium', 3.225333e-05), ('Scopaeus', 3.4875822e-05), ('Lathrobium', 0.99989223)]"
1053,images_genus/Lathrobium/Lathrobium longulum_28.jpg,Lathrobium,"[('Ochthephilum', 0.00020768386), ('Othius', 0.0021685439), ('Lathrobium', 0.9973928)]"
1054,images_genus/Lathrobium/Lathrobium longulum_29.jpg,Lathrobium,"[('Othius', 7.5580742e-06), ('Ochthephilum', 8.588532e-06), ('Lathrobium', 0.99997544)]"
1055,images_genus/Lathrobium/Lathrobium longulum_30.jpg,Lathrobium,"[('Othius', 3.1879772e-05), ('Ochthephilum', 9.850726e-05), ('Lathrobium', 0.99978226)]"
1056,images_genus/Lathrobium/Lathrobium longulum_31.jpg,Lathrobium,"[('Achenium', 0.00039029334), ('Othius', 0.0009892777), ('Lathrobium', 0.99819905)]"
1057,images_genus/Lathrobium/Lathrobium longulum_32.jpg,Lathrobium,"[('Othius', 0.015494607), ('Achenium', 0.042281747), ('Lathrobium', 0.9327991)]"
1058,images_genus/Lathrobium/Lathrobium longulum_33.jpg,Lathrobium,"[('Othius', 0.0015444652), ('Ochthephilum', 0.0029776194), ('Lathrobium', 0.995415)]"
1059,images_genus/Lathrobium/Lathrobium longulum_34.jpg,Lathrobium,"[('Ochthephilum', 0.033714518), ('Lobrathium', 0.0339921), ('Lathrobium', 0.7840576)]"
1060,images_genus/Lathrobium/Lathrobium longulum_35.jpg,Lathrobium,"[('Achenium', 7.667696e-06), ('Othius', 0.0005668852), ('Lathrobium', 0.9994104)]"
1061,images_genus/Lathrobium/Lathrobium longulum_36.jpg,Lathrobium,"[('Lobrathium', 0.00010677928), ('Neobisnius', 0.00014106955), ('Lathrobium', 0.99972254)]"
1062,images_genus/Lathrobium/Lathrobium longulum_37.jpg,Lathrobium,"[('Tetartopeus', 6.862866e-08), ('Ochthephilum', 6.396132e-06), ('Lathrobium', 0.9999932)]"
1063,images_genus/Lathrobium/Lathrobium longulum_38.jpg,Lathrobium,"[('Achenium', 3.1889274e-05), ('Ochthephilum', 3.7026442e-05), ('Lathrobium', 0.99990475)]"
1064,images_genus/Lathrobium/Lathrobium longulum_39.jpg,Lathrobium,"[('Achenium', 4.3105792e-06), ('Tetartopeus', 9.505644e-06), ('Lathrobium', 0.9999796)]"
1065,images_genus/Lathrobium/Lathrobium longulum_40.jpg,Lathrobium,"[('Achenium', 8.36448e-06), ('Neobisnius', 0.00010714543), ('Lathrobium', 0.9998728)]"
1066,images_genus/Lathrobium/Lathrobium longulum_41.jpg,Lathrobium,"[('Ocypus', 7.8551705e-07), ('Ochthephilum', 3.839072e-05), ('Lathrobium', 0.9999573)]"
1067,images_genus/Lathrobium/Lathrobium longulum_42.jpg,Lathrobium,"[('Othius', 1.7498006e-06), ('Ochthephilum', 3.7709553e-05), ('Lathrobium', 0.99995744)]"
1068,images_genus/Lathrobium/Lathrobium longulum_43.jpg,Lathrobium,"[('Achenium', 1.5815293e-06), ('Ochthephilum', 2.7122824e-06), ('Lathrobium', 0.9999927)]"
1069,images_genus/Lathrobium/Lathrobium longulum_44.jpg,Lathrobium,"[('Othius', 5.0168674e-06), ('Achenium', 2.0966943e-05), ('Lathrobium', 0.99996996)]"
1070,images_genus/Lathrobium/Lathrobium longulum_45.jpg,Lathrobium,"[('Achenium', 0.00032297886), ('Othius', 0.0095226215), ('Lathrobium', 0.9899157)]"
1071,images_genus/Lathrobium/Lathrobium longulum_46.jpg,Lathrobium,"[('Bisnius', 6.488862e-05), ('Othius', 7.970681e-05), ('Lathrobium', 0.9995492)]"
1072,images_genus/Lathrobium/Lathrobium longulum_47.jpg,Lathrobium,"[('Othius', 3.4564353e-05), ('Achenium', 4.064508e-05), ('Lathrobium', 0.99989057)]"
1073,images_genus/Lathrobium/Lathrobium longulum_48.jpg,Lathrobium,"[('Lobrathium', 7.004738e-07), ('Achenium', 3.9916e-06), ('Lathrobium', 0.99999416)]"
1074,images_genus/Lathrobium/Lathrobium longulum_49.jpg,Lathrobium,"[('Achenium', 3.4546352e-07), ('Ochthephilum', 8.87165e-05), ('Lathrobium', 0.9999095)]"
1075,images_genus/Lathrobium/Lathrobium longulum_50.jpg,Lathrobium,"[('Achenium', 1.3108693e-06), ('Ochthephilum', 3.6031895e-05), ('Lathrobium', 0.9999597)]"
1076,images_genus/Lathrobium/Lathrobium longulum_51.jpg,Lathrobium,"[('Xantholinus', 6.012829e-06), ('Ochthephilum', 3.2536183e-05), ('Lathrobium', 0.9999511)]"
1077,images_genus/Lathrobium/Lathrobium longulum_52.jpg,Lathrobium,"[('Achenium', 8.456069e-06), ('Neobisnius', 5.3532964e-05), ('Lathrobium', 0.9999273)]"
1078,images_genus/Lathrobium/Lathrobium longulum_53.jpg,Scopaeus,"[('Sunius', 1.31019815e-05), ('Lathrobium', 0.35513675), ('Scopaeus', 0.64482844)]"
1079,images_genus/Lathrobium/Lathrobium longulum_54.jpg,Lathrobium,"[('Tetartopeus', 3.024414e-06), ('Achenium', 3.4144068e-06), ('Lathrobium', 0.99999094)]"
1080,images_genus/Lathrobium/Lathrobium pallidum_10.jpg,Lathrobium,"[('Ochthephilum', 6.339486e-06), ('Achenium', 1.2924562e-05), ('Lathrobium', 0.99997234)]"
1081,images_genus/Lathrobium/Lathrobium pallidum_11.jpg,Lathrobium,"[('Achenium', 8.213727e-06), ('Lobrathium', 1.2447598e-05), ('Lathrobium', 0.99996626)]"
1082,images_genus/Lathrobium/Lathrobium pallidum_12.jpg,Lathrobium,"[('Achenium', 0.0006940691), ('Othius', 0.0020324753), ('Lathrobium', 0.99665314)]"
1083,images_genus/Lathrobium/Lathrobium pallidum_4.jpg,Lathrobium,"[('Ochthephilum', 7.989845e-07), ('Achenium', 2.1888629e-05), ('Lathrobium', 0.99997556)]"
1084,images_genus/Lathrobium/Lathrobium pallidum_5.jpg,Lathrobium,"[('Othius', 0.00015944832), ('Achenium', 0.00025068453), ('Lathrobium', 0.9994326)]"
1085,images_genus/Lathrobium/Lathrobium pallidum_6.jpg,Lathrobium,"[('Lobrathium', 6.180158e-06), ('Achenium', 2.1562786e-05), ('Lathrobium', 0.99996436)]"
1086,images_genus/Lathrobium/Lathrobium pallidum_7.jpg,Lathrobium,"[('Lobrathium', 8.875509e-05), ('Achenium', 0.0001502987), ('Lathrobium', 0.99971503)]"
1087,images_genus/Lathrobium/Lathrobium pallidum_8.jpg,Lathrobium,"[('Tetartopeus', 4.490732e-06), ('Achenium', 2.6218211e-05), ('Lathrobium', 0.99996066)]"
1088,images_genus/Lathrobium/Lathrobium pallidum_9.jpg,Lathrobium,"[('Achenium', 0.00025762114), ('Sunius', 0.00038547805), ('Lathrobium', 0.9987348)]"
1089,images_genus/Lathrobium/Lathrobium rufipenne_11.jpg,Lathrobium,"[('Erichsonius', 3.3489043e-05), ('Platydracus', 6.374077e-05), ('Lathrobium', 0.9998554)]"
1090,images_genus/Lathrobium/Lathrobium rufipenne_12.jpg,Lathrobium,"[('Ochthephilum', 1.0344373e-05), ('Platydracus', 1.6272432e-05), ('Lathrobium', 0.9999609)]"
1091,images_genus/Lathrobium/Lathrobium rufipenne_13.jpg,Lathrobium,"[('Nudobius', 0.0005021056), ('Platydracus', 0.00055961905), ('Lathrobium', 0.9973967)]"
1092,images_genus/Lathrobium/Lathrobium rufipenne_14.jpg,Lathrobium,"[('Tetartopeus', 9.871712e-05), ('Ochthephilum', 0.0003159535), ('Lathrobium', 0.99955195)]"
1093,images_genus/Lathrobium/Lathrobium rufipenne_15.jpg,Lathrobium,"[('Othius', 0.0003093807), ('Ochthephilum', 0.03079228), ('Lathrobium', 0.9686044)]"
1094,images_genus/Lathrobium/Lathrobium rufipenne_16.jpg,Lathrobium,"[('Paederus', 8.224536e-05), ('Tetartopeus', 0.0042510456), ('Lathrobium', 0.9955629)]"
1095,images_genus/Lathrobium/Lathrobium rufipenne_17.jpg,Lathrobium,"[('Gauropterus', 0.00042789275), ('Nudobius', 0.001319214), ('Lathrobium', 0.9979527)]"
1096,images_genus/Lathrobium/Lathrobium rufipenne_18.jpg,Lathrobium,"[('Gauropterus', 0.0013176528), ('Tetartopeus', 0.0016731471), ('Lathrobium', 0.99604803)]"
