Filename,Prediction1,Prediction3
images_genus/Neobisnius/Neobisnius lathrobioides_24.jpg,Rugilus,"[('Bisnius', 0.06972379), ('Lithocharis', 0.12869318), ('Rugilus', 0.34349245)]"
images_genus/Neobisnius/Neobisnius lathrobioides_25.jpg,Rugilus,"[('Bisnius', 0.07056164), ('Lithocharis', 0.12648633), ('Rugilus', 0.34192765)]"
images_genus/Neobisnius/Neobisnius lathrobioides_26.jpg,Rugilus,"[('Bisnius', 0.06995316), ('Lithocharis', 0.1278083), ('Rugilus', 0.34124196)]"
images_genus/Neobisnius/Neobisnius lathrobioides_27.jpg,Rugilus,"[('Bisnius', 0.06966403), ('Lithocharis', 0.1270272), ('Rugilus', 0.34007594)]"
images_genus/Neobisnius/Neobisnius lathrobioides_28.jpg,Rugilus,"[('Bisnius', 0.07105694), ('Lithocharis', 0.12457049), ('Rugilus', 0.34371743)]"
images_genus/Neobisnius/Neobisnius lathrobioides_29.jpg,Rugilus,"[('Bisnius', 0.07115706), ('Lithocharis', 0.12748894), ('Rugilus', 0.34292483)]"
images_genus/Neobisnius/Neobisnius lathrobioides_30.jpg,Rugilus,"[('Bisnius', 0.06923651), ('Lithocharis', 0.12689449), ('Rugilus', 0.34386697)]"
images_genus/Neobisnius/Neobisnius lathrobioides_31.jpg,Rugilus,"[('Bisnius', 0.07028757), ('Lithocharis', 0.12690248), ('Rugilus', 0.34276953)]"
images_genus/Neobisnius/Neobisnius lathrobioides_32.jpg,Rugilus,"[('Bisnius', 0.06957239), ('Lithocharis', 0.12498678), ('Rugilus', 0.34651443)]"
images_genus/Neobisnius/Neobisnius lathrobioides_33.jpg,Rugilus,"[('Bisnius', 0.06827626), ('Lithocharis', 0.1282994), ('Rugilus', 0.32118854)]"
images_genus/Neobisnius/Neobisnius lathrobioides_34.jpg,Rugilus,"[('Bisnius', 0.06975929), ('Lithocharis', 0.12729152), ('Rugilus', 0.34306532)]"
images_genus/Neobisnius/Neobisnius lathrobioides_35.jpg,Rugilus,"[('Bisnius', 0.06774159), ('Lithocharis', 0.13275345), ('Rugilus', 0.33222157)]"
images_genus/Neobisnius/Neobisnius lathrobioides_36.jpg,Rugilus,"[('Bisnius', 0.06971818), ('Lithocharis', 0.12789959), ('Rugilus', 0.34245637)]"
images_genus/Neobisnius/Neobisnius lathrobioides_37.jpg,Rugilus,"[('Bisnius', 0.070321746), ('Lithocharis', 0.12664194), ('Rugilus', 0.34004024)]"
images_genus/Neobisnius/Neobisnius lathrobioides_38.jpg,Rugilus,"[('Bisnius', 0.07030601), ('Lithocharis', 0.12554497), ('Rugilus', 0.34373873)]"
images_genus/Neobisnius/Neobisnius lathrobioides_39.jpg,Rugilus,"[('Bisnius', 0.069086745), ('Lithocharis', 0.13047041), ('Rugilus', 0.33531323)]"
images_genus/Neobisnius/Neobisnius lathrobioides_40.jpg,Rugilus,"[('Bisnius', 0.070560895), ('Lithocharis', 0.12622568), ('Rugilus', 0.34106037)]"
images_genus/Neobisnius/Neobisnius lathrobioides_41.jpg,Rugilus,"[('Bisnius', 0.06921333), ('Lithocharis', 0.12835692), ('Rugilus', 0.33984283)]"
images_genus/Neobisnius/Neobisnius lathrobioides_42.jpg,Rugilus,"[('Bisnius', 0.06985482), ('Lithocharis', 0.12867014), ('Rugilus', 0.3389847)]"
images_genus/Neobisnius/Neobisnius lathrobioides_43.jpg,Rugilus,"[('Bisnius', 0.07029068), ('Lithocharis', 0.1273147), ('Rugilus', 0.34149832)]"
images_genus/Neobisnius/Neobisnius lathrobioides_44.jpg,Rugilus,"[('Bisnius', 0.07253682), ('Lithocharis', 0.121105425), ('Rugilus', 0.3517739)]"
images_genus/Neobisnius/Neobisnius villosulus_3.jpg,Rugilus,"[('Bisnius', 0.0699848), ('Lithocharis', 0.12975937), ('Rugilus', 0.33727536)]"
images_genus/Neobisnius/Neobisnius villosulus_4.jpg,Rugilus,"[('Bisnius', 0.06960863), ('Lithocharis', 0.12780258), ('Rugilus', 0.34002444)]"
images_genus/Neobisnius/Neobisnius villosulus_5.jpg,Rugilus,"[('Bisnius', 0.06922841), ('Lithocharis', 0.12831864), ('Rugilus', 0.3410083)]"
images_genus/Neobisnius/Neobisnius villosulus_6.jpg,Rugilus,"[('Bisnius', 0.069478974), ('Lithocharis', 0.1295288), ('Rugilus', 0.3396681)]"
images_genus/Neobisnius/Neobisnius villosulus_7.jpg,Rugilus,"[('Bisnius', 0.07004938), ('Lithocharis', 0.12822175), ('Rugilus', 0.34145966)]"
images_genus/Neobisnius/Neobisnius villosulus_8.jpg,Rugilus,"[('Bisnius', 0.069792874), ('Lithocharis', 0.12799314), ('Rugilus', 0.34273458)]"
images_genus/Neobisnius/Neobisnius villosulus_9.jpg,Rugilus,"[('Bisnius', 0.069073275), ('Lithocharis', 0.12871784), ('Rugilus', 0.34006077)]"
images_genus/Gabrius/Gabrius appendiculatus_10.jpg,Rugilus,"[('Bisnius', 0.07143271), ('Lithocharis', 0.12667762), ('Rugilus', 0.34552366)]"
images_genus/Gabrius/Gabrius appendiculatus_11.jpg,Rugilus,"[('Bisnius', 0.06949069), ('Lithocharis', 0.12879638), ('Rugilus', 0.34017605)]"
images_genus/Gabrius/Gabrius appendiculatus_12.jpg,Rugilus,"[('Bisnius', 0.06910514), ('Lithocharis', 0.1286446), ('Rugilus', 0.33848011)]"
images_genus/Gabrius/Gabrius appendiculatus_13.jpg,Rugilus,"[('Bisnius', 0.070049375), ('Lithocharis', 0.1292542), ('Rugilus', 0.3365495)]"
images_genus/Gabrius/Gabrius appendiculatus_14.jpg,Rugilus,"[('Bisnius', 0.06931709), ('Lithocharis', 0.12778418), ('Rugilus', 0.34547108)]"
images_genus/Gabrius/Gabrius appendiculatus_15.jpg,Rugilus,"[('Bisnius', 0.06965955), ('Lithocharis', 0.12878554), ('Rugilus', 0.34012833)]"
images_genus/Gabrius/Gabrius appendiculatus_16.jpg,Rugilus,"[('Bisnius', 0.069366135), ('Lithocharis', 0.13042898), ('Rugilus', 0.33185726)]"
images_genus/Gabrius/Gabrius appendiculatus_17.jpg,Rugilus,"[('Bisnius', 0.06931889), ('Lithocharis', 0.12881938), ('Rugilus', 0.3409604)]"
images_genus/Gabrius/Gabrius appendiculatus_6.jpg,Rugilus,"[('Bisnius', 0.069842875), ('Lithocharis', 0.12803818), ('Rugilus', 0.33954978)]"
images_genus/Gabrius/Gabrius appendiculatus_7.jpg,Rugilus,"[('Bisnius', 0.06968036), ('Lithocharis', 0.13001199), ('Rugilus', 0.33747786)]"
images_genus/Gabrius/Gabrius appendiculatus_8.jpg,Rugilus,"[('Bisnius', 0.07040061), ('Lithocharis', 0.12755047), ('Rugilus', 0.34155506)]"
images_genus/Gabrius/Gabrius appendiculatus_9.jpg,Rugilus,"[('Bisnius', 0.06913066), ('Lithocharis', 0.12950659), ('Rugilus', 0.34553754)]"
images_genus/Gabrius/Gabrius austriacus_3.jpg,Rugilus,"[('Bisnius', 0.06910914), ('Lithocharis', 0.12938799), ('Rugilus', 0.33694655)]"
images_genus/Gabrius/Gabrius austriacus_4.jpg,Rugilus,"[('Bisnius', 0.0698191), ('Lithocharis', 0.12926704), ('Rugilus', 0.34010118)]"
images_genus/Gabrius/Gabrius austriacus_5.jpg,Rugilus,"[('Bisnius', 0.06952272), ('Lithocharis', 0.12949985), ('Rugilus', 0.33884907)]"
images_genus/Gabrius/Gabrius austriacus_6.jpg,Rugilus,"[('Bisnius', 0.0692126), ('Lithocharis', 0.12930197), ('Rugilus', 0.33782685)]"
images_genus/Gabrius/Gabrius austriacus_7.jpg,Rugilus,"[('Bisnius', 0.06957525), ('Lithocharis', 0.12859258), ('Rugilus', 0.34072596)]"
images_genus/Gabrius/Gabrius austriacus_8.jpg,Rugilus,"[('Bisnius', 0.06909862), ('Lithocharis', 0.12954143), ('Rugilus', 0.3403677)]"
images_genus/Gabrius/Gabrius breviventer_10.jpg,Rugilus,"[('Bisnius', 0.070357785), ('Lithocharis', 0.12829286), ('Rugilus', 0.33917513)]"
images_genus/Gabrius/Gabrius breviventer_11.jpg,Rugilus,"[('Bisnius', 0.070953324), ('Lithocharis', 0.1266671), ('Rugilus', 0.3426398)]"
images_genus/Gabrius/Gabrius breviventer_12.jpg,Rugilus,"[('Bisnius', 0.07008278), ('Lithocharis', 0.12944005), ('Rugilus', 0.33908436)]"
images_genus/Gabrius/Gabrius breviventer_13.jpg,Rugilus,"[('Bisnius', 0.07103754), ('Lithocharis', 0.12895279), ('Rugilus', 0.341422)]"
images_genus/Gabrius/Gabrius breviventer_14.jpg,Rugilus,"[('Bisnius', 0.06954036), ('Lithocharis', 0.12864745), ('Rugilus', 0.33628285)]"
images_genus/Gabrius/Gabrius breviventer_15.jpg,Rugilus,"[('Bisnius', 0.069468625), ('Lithocharis', 0.12903832), ('Rugilus', 0.3387115)]"
images_genus/Gabrius/Gabrius breviventer_16.jpg,Rugilus,"[('Bisnius', 0.07046268), ('Lithocharis', 0.12648395), ('Rugilus', 0.34750402)]"
images_genus/Gabrius/Gabrius breviventer_17.jpg,Rugilus,"[('Bisnius', 0.069620185), ('Lithocharis', 0.12733483), ('Rugilus', 0.34034956)]"
images_genus/Gabrius/Gabrius breviventer_18.jpg,Rugilus,"[('Bisnius', 0.070021465), ('Lithocharis', 0.1275504), ('Rugilus', 0.34169602)]"
images_genus/Gabrius/Gabrius breviventer_19.jpg,Rugilus,"[('Bisnius', 0.07026953), ('Lithocharis', 0.12582807), ('Rugilus', 0.34565276)]"
images_genus/Gabrius/Gabrius breviventer_20.jpg,Rugilus,"[('Bisnius', 0.07067871), ('Lithocharis', 0.12773073), ('Rugilus', 0.34467825)]"
images_genus/Gabrius/Gabrius breviventer_21.jpg,Rugilus,"[('Bisnius', 0.07048141), ('Lithocharis', 0.12808919), ('Rugilus', 0.34090438)]"
images_genus/Gabrius/Gabrius breviventer_22.jpg,Rugilus,"[('Bisnius', 0.069981165), ('Lithocharis', 0.12777522), ('Rugilus', 0.34361115)]"
images_genus/Gabrius/Gabrius breviventer_23.jpg,Rugilus,"[('Bisnius', 0.07047584), ('Lithocharis', 0.12950648), ('Rugilus', 0.3337322)]"
images_genus/Gabrius/Gabrius breviventer_24.jpg,Rugilus,"[('Bisnius', 0.07068038), ('Lithocharis', 0.12622201), ('Rugilus', 0.34378287)]"
images_genus/Gabrius/Gabrius breviventer_8.jpg,Rugilus,"[('Bisnius', 0.07075425), ('Lithocharis', 0.127588), ('Rugilus', 0.34324288)]"
images_genus/Gabrius/Gabrius breviventer_9.jpg,Rugilus,"[('Bisnius', 0.07052353), ('Lithocharis', 0.12809318), ('Rugilus', 0.3408685)]"
images_genus/Gabrius/Gabrius exiguus_1.jpg,Rugilus,"[('Bisnius', 0.069141135), ('Lithocharis', 0.12875704), ('Rugilus', 0.34237838)]"
images_genus/Gabrius/Gabrius exiguus_2.jpg,Rugilus,"[('Bisnius', 0.06980138), ('Lithocharis', 0.1285809), ('Rugilus', 0.3420106)]"
images_genus/Gabrius/Gabrius exiguus_3.jpg,Rugilus,"[('Bisnius', 0.06966424), ('Lithocharis', 0.12963492), ('Rugilus', 0.34141687)]"
images_genus/Gabrius/Gabrius keysianus_10.jpg,Rugilus,"[('Bisnius', 0.07003461), ('Lithocharis', 0.12907803), ('Rugilus', 0.33792484)]"
images_genus/Gabrius/Gabrius keysianus_11.jpg,Rugilus,"[('Bisnius', 0.07033223), ('Lithocharis', 0.12606214), ('Rugilus', 0.3448063)]"
images_genus/Gabrius/Gabrius keysianus_4.jpg,Rugilus,"[('Bisnius', 0.06946351), ('Lithocharis', 0.12714559), ('Rugilus', 0.34737784)]"
images_genus/Gabrius/Gabrius keysianus_5.jpg,Rugilus,"[('Bisnius', 0.069515675), ('Lithocharis', 0.1303952), ('Rugilus', 0.3392458)]"
images_genus/Gabrius/Gabrius keysianus_6.jpg,Rugilus,"[('Bisnius', 0.06936452), ('Lithocharis', 0.12568973), ('Rugilus', 0.34364104)]"
images_genus/Gabrius/Gabrius keysianus_7.jpg,Rugilus,"[('Bisnius', 0.069668554), ('Lithocharis', 0.12874125), ('Rugilus', 0.34014264)]"
images_genus/Gabrius/Gabrius keysianus_8.jpg,Rugilus,"[('Bisnius', 0.07114741), ('Lithocharis', 0.1274892), ('Rugilus', 0.34029612)]"
images_genus/Gabrius/Gabrius keysianus_9.jpg,Rugilus,"[('Bisnius', 0.069665134), ('Lithocharis', 0.12782532), ('Rugilus', 0.34324116)]"
images_genus/Gabrius/Gabrius nigritulus_13.jpg,Rugilus,"[('Bisnius', 0.069745556), ('Lithocharis', 0.12846057), ('Rugilus', 0.34032926)]"
images_genus/Gabrius/Gabrius nigritulus_14.jpg,Rugilus,"[('Bisnius', 0.06982522), ('Lithocharis', 0.1309448), ('Rugilus', 0.33385003)]"
images_genus/Gabrius/Gabrius nigritulus_15.jpg,Rugilus,"[('Bisnius', 0.069608346), ('Lithocharis', 0.12855223), ('Rugilus', 0.33748364)]"
images_genus/Gabrius/Gabrius nigritulus_16.jpg,Rugilus,"[('Bisnius', 0.07081329), ('Lithocharis', 0.12668197), ('Rugilus', 0.3426728)]"
images_genus/Gabrius/Gabrius nigritulus_17.jpg,Rugilus,"[('Bisnius', 0.06966483), ('Lithocharis', 0.12990895), ('Rugilus', 0.3358118)]"
images_genus/Gabrius/Gabrius nigritulus_18.jpg,Rugilus,"[('Bisnius', 0.06898002), ('Lithocharis', 0.13067855), ('Rugilus', 0.33508658)]"
images_genus/Gabrius/Gabrius nigritulus_19.jpg,Rugilus,"[('Bisnius', 0.07038778), ('Lithocharis', 0.12851804), ('Rugilus', 0.33475822)]"
images_genus/Gabrius/Gabrius nigritulus_20.jpg,Rugilus,"[('Bisnius', 0.06870754), ('Lithocharis', 0.12859778), ('Rugilus', 0.3353028)]"
images_genus/Gabrius/Gabrius nigritulus_21.jpg,Rugilus,"[('Bisnius', 0.07053943), ('Lithocharis', 0.12692359), ('Rugilus', 0.3369504)]"
images_genus/Gabrius/Gabrius nigritulus_22.jpg,Rugilus,"[('Bisnius', 0.07125145), ('Lithocharis', 0.1272007), ('Rugilus', 0.33982742)]"
images_genus/Gabrius/Gabrius nigritulus_23.jpg,Rugilus,"[('Bisnius', 0.06980496), ('Lithocharis', 0.1282341), ('Rugilus', 0.3398308)]"
images_genus/Gabrius/Gabrius nigritulus_24.jpg,Rugilus,"[('Bisnius', 0.06870315), ('Lithocharis', 0.13126561), ('Rugilus', 0.3359232)]"
images_genus/Gabrius/Gabrius nigritulus_25.jpg,Rugilus,"[('Bisnius', 0.06892632), ('Lithocharis', 0.1292811), ('Rugilus', 0.33930922)]"
images_genus/Gabrius/Gabrius nigritulus_26.jpg,Rugilus,"[('Bisnius', 0.06932379), ('Lithocharis', 0.12866767), ('Rugilus', 0.34018233)]"
images_genus/Gabrius/Gabrius nigritulus_27.jpg,Rugilus,"[('Bisnius', 0.06862765), ('Lithocharis', 0.13059066), ('Rugilus', 0.3371737)]"
images_genus/Gabrius/Gabrius nigritulus_28.jpg,Rugilus,"[('Bisnius', 0.06937127), ('Lithocharis', 0.12791665), ('Rugilus', 0.34018528)]"
images_genus/Gabrius/Gabrius nigritulus_29.jpg,Rugilus,"[('Bisnius', 0.06923964), ('Lithocharis', 0.13125369), ('Rugilus', 0.33119127)]"
images_genus/Gabrius/Gabrius nigritulus_30.jpg,Rugilus,"[('Bisnius', 0.069763534), ('Lithocharis', 0.12843464), ('Rugilus', 0.34159312)]"
images_genus/Gabrius/Gabrius nigritulus_31.jpg,Rugilus,"[('Bisnius', 0.06923506), ('Lithocharis', 0.13134755), ('Rugilus', 0.33413061)]"
images_genus/Gabrius/Gabrius nigritulus_32.jpg,Rugilus,"[('Bisnius', 0.06981955), ('Lithocharis', 0.1286732), ('Rugilus', 0.33711463)]"
images_genus/Gabrius/Gabrius nigritulus_33.jpg,Rugilus,"[('Bisnius', 0.069616236), ('Lithocharis', 0.13015236), ('Rugilus', 0.3396074)]"
images_genus/Gabrius/Gabrius nigritulus_34.jpg,Rugilus,"[('Bisnius', 0.06867902), ('Lithocharis', 0.1302784), ('Rugilus', 0.33565795)]"
images_genus/Gabrius/Gabrius nigritulus_35.jpg,Rugilus,"[('Bisnius', 0.06929639), ('Lithocharis', 0.13103884), ('Rugilus', 0.33365)]"
images_genus/Gabrius/Gabrius nigritulus_36.jpg,Rugilus,"[('Bisnius', 0.06893808), ('Lithocharis', 0.12946938), ('Rugilus', 0.33970597)]"
images_genus/Gabrius/Gabrius nigritulus_37.jpg,Rugilus,"[('Bisnius', 0.069228776), ('Lithocharis', 0.12889071), ('Rugilus', 0.33371404)]"
images_genus/Gabrius/Gabrius nigritulus_38.jpg,Rugilus,"[('Bisnius', 0.06952795), ('Lithocharis', 0.12967862), ('Rugilus', 0.33686525)]"
images_genus/Gabrius/Gabrius osseticus_10.jpg,Rugilus,"[('Bisnius', 0.06900541), ('Lithocharis', 0.13173331), ('Rugilus', 0.33470404)]"
images_genus/Gabrius/Gabrius osseticus_11.jpg,Rugilus,"[('Bisnius', 0.068822764), ('Lithocharis', 0.1295869), ('Rugilus', 0.33941585)]"
images_genus/Gabrius/Gabrius osseticus_12.jpg,Rugilus,"[('Bisnius', 0.06954712), ('Lithocharis', 0.12997946), ('Rugilus', 0.33725482)]"
images_genus/Gabrius/Gabrius osseticus_13.jpg,Rugilus,"[('Bisnius', 0.068678945), ('Lithocharis', 0.1285489), ('Rugilus', 0.33920604)]"
images_genus/Gabrius/Gabrius osseticus_14.jpg,Rugilus,"[('Bisnius', 0.06891494), ('Lithocharis', 0.1271909), ('Rugilus', 0.34418637)]"
images_genus/Gabrius/Gabrius osseticus_15.jpg,Rugilus,"[('Bisnius', 0.06866591), ('Lithocharis', 0.13075858), ('Rugilus', 0.3346529)]"
images_genus/Gabrius/Gabrius osseticus_16.jpg,Rugilus,"[('Bisnius', 0.06900346), ('Lithocharis', 0.1292886), ('Rugilus', 0.33973595)]"
images_genus/Gabrius/Gabrius osseticus_17.jpg,Rugilus,"[('Bisnius', 0.06907957), ('Lithocharis', 0.12808481), ('Rugilus', 0.3394412)]"
images_genus/Gabrius/Gabrius osseticus_18.jpg,Rugilus,"[('Bisnius', 0.069706), ('Lithocharis', 0.12687789), ('Rugilus', 0.3382603)]"
images_genus/Gabrius/Gabrius osseticus_6.jpg,Rugilus,"[('Bisnius', 0.06884773), ('Lithocharis', 0.12951577), ('Rugilus', 0.3392171)]"
images_genus/Gabrius/Gabrius osseticus_7.jpg,Rugilus,"[('Bisnius', 0.06801535), ('Lithocharis', 0.12983102), ('Rugilus', 0.33711234)]"
images_genus/Gabrius/Gabrius osseticus_8.jpg,Rugilus,"[('Bisnius', 0.06882132), ('Lithocharis', 0.12991188), ('Rugilus', 0.3384856)]"
images_genus/Gabrius/Gabrius osseticus_9.jpg,Rugilus,"[('Bisnius', 0.06890343), ('Lithocharis', 0.12942874), ('Rugilus', 0.34112692)]"
images_genus/Gabrius/Gabrius splendidulus_10.jpg,Rugilus,"[('Bisnius', 0.070545726), ('Lithocharis', 0.12709528), ('Rugilus', 0.34161273)]"
images_genus/Gabrius/Gabrius splendidulus_11.jpg,Rugilus,"[('Bisnius', 0.06957606), ('Lithocharis', 0.12853476), ('Rugilus', 0.34102237)]"
images_genus/Gabrius/Gabrius splendidulus_12.jpg,Rugilus,"[('Bisnius', 0.069102325), ('Lithocharis', 0.1299481), ('Rugilus', 0.33636907)]"
images_genus/Gabrius/Gabrius splendidulus_13.jpg,Rugilus,"[('Bisnius', 0.06999094), ('Lithocharis', 0.12882537), ('Rugilus', 0.33747783)]"
images_genus/Gabrius/Gabrius splendidulus_14.jpg,Rugilus,"[('Bisnius', 0.070745364), ('Lithocharis', 0.12700626), ('Rugilus', 0.34463853)]"
images_genus/Gabrius/Gabrius splendidulus_15.jpg,Rugilus,"[('Bisnius', 0.069869466), ('Lithocharis', 0.12911361), ('Rugilus', 0.33662546)]"
images_genus/Gabrius/Gabrius splendidulus_16.jpg,Rugilus,"[('Bisnius', 0.070078224), ('Lithocharis', 0.12758432), ('Rugilus', 0.3406187)]"
images_genus/Gabrius/Gabrius splendidulus_17.jpg,Rugilus,"[('Bisnius', 0.07091955), ('Lithocharis', 0.12520127), ('Rugilus', 0.3442884)]"
images_genus/Gabrius/Gabrius splendidulus_18.jpg,Rugilus,"[('Bisnius', 0.06974712), ('Lithocharis', 0.12888868), ('Rugilus', 0.3403678)]"
images_genus/Gabrius/Gabrius splendidulus_19.jpg,Rugilus,"[('Bisnius', 0.069580816), ('Lithocharis', 0.1281811), ('Rugilus', 0.33629256)]"
images_genus/Gabrius/Gabrius splendidulus_20.jpg,Rugilus,"[('Bisnius', 0.069847174), ('Lithocharis', 0.12889801), ('Rugilus', 0.33890688)]"
images_genus/Gabrius/Gabrius splendidulus_21.jpg,Rugilus,"[('Bisnius', 0.06936113), ('Lithocharis', 0.13003142), ('Rugilus', 0.3398376)]"
images_genus/Gabrius/Gabrius splendidulus_22.jpg,Rugilus,"[('Bisnius', 0.06918926), ('Lithocharis', 0.13083087), ('Rugilus', 0.33874723)]"
images_genus/Gabrius/Gabrius splendidulus_23.jpg,Rugilus,"[('Bisnius', 0.06962028), ('Lithocharis', 0.1282566), ('Rugilus', 0.3371436)]"
images_genus/Gabrius/Gabrius splendidulus_24.jpg,Rugilus,"[('Bisnius', 0.06945239), ('Lithocharis', 0.12910095), ('Rugilus', 0.34063655)]"
images_genus/Gabrius/Gabrius splendidulus_25.jpg,Rugilus,"[('Bisnius', 0.06963575), ('Lithocharis', 0.12981403), ('Rugilus', 0.33711803)]"
images_genus/Gabrius/Gabrius splendidulus_26.jpg,Rugilus,"[('Bisnius', 0.07011504), ('Lithocharis', 0.12822051), ('Rugilus', 0.34117562)]"
images_genus/Gabrius/Gabrius splendidulus_27.jpg,Rugilus,"[('Bisnius', 0.069375835), ('Lithocharis', 0.12938169), ('Rugilus', 0.3385782)]"
images_genus/Gabrius/Gabrius splendidulus_9.jpg,Rugilus,"[('Bisnius', 0.069002815), ('Lithocharis', 0.12868696), ('Rugilus', 0.33668724)]"
images_genus/Gabrius/Gabrius trossulus_10.jpg,Rugilus,"[('Bisnius', 0.0697061), ('Lithocharis', 0.12985612), ('Rugilus', 0.34090903)]"
images_genus/Gabrius/Gabrius trossulus_11.jpg,Rugilus,"[('Bisnius', 0.06865459), ('Lithocharis', 0.13059437), ('Rugilus', 0.33648777)]"
images_genus/Gabrius/Gabrius trossulus_12.jpg,Rugilus,"[('Bisnius', 0.06973759), ('Lithocharis', 0.12749267), ('Rugilus', 0.34623447)]"
images_genus/Gabrius/Gabrius trossulus_13.jpg,Rugilus,"[('Bisnius', 0.07061558), ('Lithocharis', 0.12721644), ('Rugilus', 0.34247035)]"
images_genus/Gabrius/Gabrius trossulus_14.jpg,Rugilus,"[('Bisnius', 0.069285035), ('Lithocharis', 0.12919359), ('Rugilus', 0.34033296)]"
images_genus/Gabrius/Gabrius trossulus_5.jpg,Rugilus,"[('Bisnius', 0.06935226), ('Lithocharis', 0.12784038), ('Rugilus', 0.343659)]"
images_genus/Gabrius/Gabrius trossulus_6.jpg,Rugilus,"[('Bisnius', 0.070298135), ('Lithocharis', 0.12856203), ('Rugilus', 0.33891302)]"
images_genus/Gabrius/Gabrius trossulus_7.jpg,Rugilus,"[('Bisnius', 0.06960125), ('Lithocharis', 0.12985787), ('Rugilus', 0.33379334)]"
images_genus/Gabrius/Gabrius trossulus_8.jpg,Rugilus,"[('Bisnius', 0.07071997), ('Lithocharis', 0.1271283), ('Rugilus', 0.3412297)]"
images_genus/Gabrius/Gabrius trossulus_9.jpg,Rugilus,"[('Bisnius', 0.07006798), ('Lithocharis', 0.12749757), ('Rugilus', 0.33893433)]"
images_genus/Euryporus/Euryporus picipes_10.jpg,Rugilus,"[('Bisnius', 0.069085844), ('Lithocharis', 0.12948583), ('Rugilus', 0.33900198)]"
images_genus/Euryporus/Euryporus picipes_11.jpg,Rugilus,"[('Bisnius', 0.06933799), ('Lithocharis', 0.13086624), ('Rugilus', 0.33552805)]"
images_genus/Euryporus/Euryporus picipes_4.jpg,Rugilus,"[('Bisnius', 0.06799439), ('Lithocharis', 0.13056217), ('Rugilus', 0.33495918)]"
images_genus/Euryporus/Euryporus picipes_5.jpg,Rugilus,"[('Bisnius', 0.07177794), ('Lithocharis', 0.12363885), ('Rugilus', 0.34004804)]"
images_genus/Euryporus/Euryporus picipes_6.jpg,Rugilus,"[('Bisnius', 0.06869808), ('Lithocharis', 0.12903374), ('Rugilus', 0.33025783)]"
images_genus/Euryporus/Euryporus picipes_7.jpg,Rugilus,"[('Bisnius', 0.06906704), ('Lithocharis', 0.1309149), ('Rugilus', 0.3323252)]"
images_genus/Euryporus/Euryporus picipes_8.jpg,Rugilus,"[('Bisnius', 0.06899576), ('Lithocharis', 0.13256094), ('Rugilus', 0.32961085)]"
images_genus/Euryporus/Euryporus picipes_9.jpg,Rugilus,"[('Bisnius', 0.06789836), ('Lithocharis', 0.13344812), ('Rugilus', 0.32028717)]"
images_genus/Cafius/Cafius xantholoma_29.jpg,Rugilus,"[('Bisnius', 0.06810828), ('Lithocharis', 0.13182314), ('Rugilus', 0.32879496)]"
images_genus/Cafius/Cafius xantholoma_30.jpg,Rugilus,"[('Bisnius', 0.06827704), ('Lithocharis', 0.1309743), ('Rugilus', 0.33539814)]"
images_genus/Cafius/Cafius xantholoma_31.jpg,Rugilus,"[('Bisnius', 0.06873437), ('Lithocharis', 0.12799028), ('Rugilus', 0.33611533)]"
images_genus/Cafius/Cafius xantholoma_32.jpg,Rugilus,"[('Bisnius', 0.06762972), ('Lithocharis', 0.1327652), ('Rugilus', 0.33067396)]"
images_genus/Cafius/Cafius xantholoma_33.jpg,Rugilus,"[('Bisnius', 0.0687581), ('Lithocharis', 0.12942985), ('Rugilus', 0.33689523)]"
images_genus/Cafius/Cafius xantholoma_34.jpg,Rugilus,"[('Bisnius', 0.06708406), ('Lithocharis', 0.1337041), ('Rugilus', 0.32495824)]"
images_genus/Cafius/Cafius xantholoma_35.jpg,Rugilus,"[('Bisnius', 0.06826589), ('Lithocharis', 0.13113311), ('Rugilus', 0.32852525)]"
images_genus/Cafius/Cafius xantholoma_36.jpg,Rugilus,"[('Bisnius', 0.0714859), ('Lithocharis', 0.119233966), ('Rugilus', 0.34759128)]"
images_genus/Cafius/Cafius xantholoma_37.jpg,Rugilus,"[('Bisnius', 0.069731705), ('Lithocharis', 0.12224232), ('Rugilus', 0.3448627)]"
images_genus/Cafius/Cafius xantholoma_38.jpg,Rugilus,"[('Bisnius', 0.07090879), ('Lithocharis', 0.120006986), ('Rugilus', 0.347297)]"
images_genus/Cafius/Cafius xantholoma_39.jpg,Rugilus,"[('Bisnius', 0.070351444), ('Lithocharis', 0.12439307), ('Rugilus', 0.33481348)]"
images_genus/Cafius/Cafius xantholoma_40.jpg,Rugilus,"[('Bisnius', 0.06990253), ('Lithocharis', 0.12570235), ('Rugilus', 0.34200642)]"
