,Filename,Prediction1,Prediction3
978,images_genus/Lathrobium/Lathrobium geminum_17.jpg,Lathrobium,"[('Achenium', 1.3246001e-05), ('Quedius', 1.5982208e-05), ('Lathrobium', 0.99991274)]"
979,images_genus/Lathrobium/Lathrobium geminum_18.jpg,Lathrobium,"[('Lobrathium', 3.52314e-05), ('Achenium', 5.2605286e-05), ('Lathrobium', 0.9998642)]"
980,images_genus/Lathrobium/Lathrobium geminum_19.jpg,Lathrobium,"[('Othius', 7.498374e-06), ('Achenium', 1.3497859e-05), ('Lathrobium', 0.9999589)]"
981,images_genus/Lathrobium/Lathrobium geminum_20.jpg,Lathrobium,"[('Platydracus', 2.1718648e-05), ('Achenium', 6.2048406e-05), ('Lathrobium', 0.999828)]"
982,images_genus/Lathrobium/Lathrobium geminum_21.jpg,Lathrobium,"[('Achenium', 2.8982076e-05), ('Lobrathium', 0.00010378791), ('Lathrobium', 0.99981266)]"
983,images_genus/Lathrobium/Lathrobium geminum_22.jpg,Lathrobium,"[('Achenium', 8.5752845e-06), ('Platydracus', 8.736465e-06), ('Lathrobium', 0.99995387)]"
984,images_genus/Lathrobium/Lathrobium geminum_23.jpg,Lathrobium,"[('Achenium', 8.626593e-06), ('Lobrathium', 3.2251417e-05), ('Lathrobium', 0.99993217)]"
985,images_genus/Lathrobium/Lathrobium geminum_24.jpg,Lathrobium,"[('Tetartopeus', 4.488711e-06), ('Achenium', 1.1090305e-05), ('Lathrobium', 0.99996173)]"
986,images_genus/Lathrobium/Lathrobium geminum_25.jpg,Lathrobium,"[('Platydracus', 3.87906e-05), ('Achenium', 5.3740543e-05), ('Lathrobium', 0.9997701)]"
987,images_genus/Lathrobium/Lathrobium geminum_26.jpg,Lathrobium,"[('Lobrathium', 8.1023034e-05), ('Tetartopeus', 0.0004677712), ('Lathrobium', 0.9993338)]"
988,images_genus/Lathrobium/Lathrobium geminum_9.jpg,Lathrobium,"[('Tasgius', 2.3069728e-05), ('Achenium', 5.6665023e-05), ('Lathrobium', 0.9997781)]"
989,images_genus/Lathrobium/Lathrobium impressum_27.jpg,Lathrobium,"[('Ochthephilum', 6.153749e-05), ('Lobrathium', 8.428377e-05), ('Lathrobium', 0.9997727)]"
990,images_genus/Lathrobium/Lathrobium impressum_28.jpg,Lathrobium,"[('Ochthephilum', 0.00067414105), ('Tetartopeus', 0.01625962), ('Lathrobium', 0.98212343)]"
991,images_genus/Lathrobium/Lathrobium impressum_29.jpg,Lathrobium,"[('Gyrohypnus', 0.0003760031), ('Tetartopeus', 0.00218552), ('Lathrobium', 0.99605834)]"
992,images_genus/Lathrobium/Lathrobium impressum_30.jpg,Lathrobium,"[('Ochthephilum', 0.0003692339), ('Tetartopeus', 0.0026651348), ('Lathrobium', 0.9956333)]"
993,images_genus/Lathrobium/Lathrobium impressum_31.jpg,Lathrobium,"[('Achenium', 0.0001277219), ('Ochthephilum', 0.00021742539), ('Lathrobium', 0.9993326)]"
994,images_genus/Lathrobium/Lathrobium impressum_32.jpg,Lathrobium,"[('Ochthephilum', 0.000120379875), ('Tetartopeus', 0.00013465884), ('Lathrobium', 0.999332)]"
995,images_genus/Lathrobium/Lathrobium impressum_33.jpg,Lathrobium,"[('Rugilus', 0.006973694), ('Lobrathium', 0.03865211), ('Lathrobium', 0.93699133)]"
996,images_genus/Lathrobium/Lathrobium impressum_34.jpg,Lathrobium,"[('Ochthephilum', 3.5515848e-05), ('Tetartopeus', 0.00086487585), ('Lathrobium', 0.9990521)]"
997,images_genus/Lathrobium/Lathrobium impressum_35.jpg,Lathrobium,"[('Ochthephilum', 0.000370952), ('Tetartopeus', 0.0034248566), ('Lathrobium', 0.9948037)]"
998,images_genus/Lathrobium/Lathrobium impressum_36.jpg,Lathrobium,"[('Ochthephilum', 4.7278703e-05), ('Tetartopeus', 0.00021767899), ('Lathrobium', 0.9996093)]"
999,images_genus/Lathrobium/Lathrobium impressum_37.jpg,Lathrobium,"[('Gyrohypnus', 8.8397115e-05), ('Tetartopeus', 0.0015697615), ('Lathrobium', 0.99812144)]"
1000,images_genus/Lathrobium/Lathrobium impressum_38.jpg,Lathrobium,"[('Ochthephilum', 9.913648e-05), ('Lobrathium', 0.0001131149), ('Lathrobium', 0.99954635)]"
1001,images_genus/Lathrobium/Lathrobium impressum_39.jpg,Lathrobium,"[('Ochthephilum', 0.00012569508), ('Tetartopeus', 0.00070823776), ('Lathrobium', 0.998814)]"
1002,images_genus/Lathrobium/Lathrobium impressum_40.jpg,Lathrobium,"[('Ochthephilum', 4.619343e-05), ('Tetartopeus', 0.00018223569), ('Lathrobium', 0.99960977)]"
1003,images_genus/Lathrobium/Lathrobium impressum_41.jpg,Lathrobium,"[('Ochthephilum', 0.07742251), ('Tetartopeus', 0.4407222), ('Lathrobium', 0.4664068)]"
1004,images_genus/Lathrobium/Lathrobium impressum_42.jpg,Lathrobium,"[('Atrecus', 0.0058647925), ('Lobrathium', 0.09998336), ('Lathrobium', 0.8712383)]"
1005,images_genus/Lathrobium/Lathrobium impressum_43.jpg,Lathrobium,"[('Lobrathium', 0.0067043733), ('Tetartopeus', 0.023044936), ('Lathrobium', 0.9564618)]"
1006,images_genus/Lathrobium/Lathrobium impressum_44.jpg,Lathrobium,"[('Astenus', 7.565387e-05), ('Tetartopeus', 0.00015161822), ('Lathrobium', 0.99953556)]"
1007,images_genus/Lathrobium/Lathrobium impressum_45.jpg,Lathrobium,"[('Lobrathium', 0.006598713), ('Ochthephilum', 0.033783622), ('Lathrobium', 0.9376271)]"
1008,images_genus/Lathrobium/Lathrobium impressum_46.jpg,Lathrobium,"[('Ochthephilum', 0.0006773729), ('Tetartopeus', 0.0012453509), ('Lathrobium', 0.99796355)]"
1009,images_genus/Lathrobium/Lathrobium impressum_47.jpg,Lathrobium,"[('Tetartopeus', 0.00064679293), ('Ochthephilum', 0.0013186217), ('Lathrobium', 0.99787474)]"
1010,images_genus/Lathrobium/Lathrobium impressum_48.jpg,Lathrobium,"[('Ochthephilum', 2.762023e-05), ('Tetartopeus', 0.000110493456), ('Lathrobium', 0.9997688)]"
1011,images_genus/Lathrobium/Lathrobium impressum_49.jpg,Lathrobium,"[('Tetartopeus', 0.0013003739), ('Ochthephilum', 0.0018450904), ('Lathrobium', 0.99607676)]"
1012,images_genus/Lathrobium/Lathrobium impressum_50.jpg,Lathrobium,"[('Ochthephilum', 0.0028099273), ('Tetartopeus', 0.0032574579), ('Lathrobium', 0.9931399)]"
1013,images_genus/Lathrobium/Lathrobium impressum_51.jpg,Lathrobium,"[('Lobrathium', 0.0016092807), ('Tetartopeus', 0.0021221233), ('Lathrobium', 0.9954757)]"
1014,images_genus/Lathrobium/Lathrobium impressum_52.jpg,Lathrobium,"[('Ochthephilum', 5.780551e-05), ('Tetartopeus', 0.00012150385), ('Lathrobium', 0.9997085)]"
1015,images_genus/Lathrobium/Lathrobium impressum_53.jpg,Lathrobium,"[('Ochthephilum', 2.8205908e-05), ('Tetartopeus', 0.00011337523), ('Lathrobium', 0.9998443)]"
1016,images_genus/Lathrobium/Lathrobium impressum_54.jpg,Lathrobium,"[('Achenium', 9.9638084e-05), ('Lobrathium', 0.000101404636), ('Lathrobium', 0.99959606)]"
1017,images_genus/Lathrobium/Lathrobium impressum_55.jpg,Lathrobium,"[('Lobrathium', 4.9916627e-05), ('Tetartopeus', 0.00031412576), ('Lathrobium', 0.99958116)]"
1018,images_genus/Lathrobium/Lathrobium impressum_56.jpg,Lathrobium,"[('Lobrathium', 0.0021355585), ('Tetartopeus', 0.021994457), ('Lathrobium', 0.97292954)]"
1019,images_genus/Lathrobium/Lathrobium impressum_57.jpg,Lathrobium,"[('Ochthephilum', 0.00020358303), ('Tetartopeus', 0.00023754351), ('Lathrobium', 0.9994868)]"
1020,images_genus/Lathrobium/Lathrobium impressum_58.jpg,Lathrobium,"[('Ochthephilum', 0.0020715722), ('Tetartopeus', 0.0066818893), ('Lathrobium', 0.9875448)]"
1021,images_genus/Lathrobium/Lathrobium impressum_59.jpg,Lathrobium,"[('Ochthephilum', 0.0026784688), ('Tetartopeus', 0.019735059), ('Lathrobium', 0.97462523)]"
1022,images_genus/Lathrobium/Lathrobium impressum_60.jpg,Lathrobium,"[('Ochthephilum', 0.0014932696), ('Tetartopeus', 0.0034763543), ('Lathrobium', 0.9939977)]"
1023,images_genus/Lathrobium/Lathrobium impressum_61.jpg,Lathrobium,"[('Ochthephilum', 5.7197776e-06), ('Tetartopeus', 9.884473e-06), ('Lathrobium', 0.9999726)]"
1024,images_genus/Lathrobium/Lathrobium impressum_62.jpg,Lathrobium,"[('Erichsonius', 8.40733e-05), ('Ochthephilum', 0.00022023222), ('Lathrobium', 0.9994355)]"
1025,images_genus/Lathrobium/Lathrobium impressum_63.jpg,Lathrobium,"[('Quedius', 8.792484e-05), ('Tetartopeus', 0.000131128), ('Lathrobium', 0.99957305)]"
1026,images_genus/Lathrobium/Lathrobium impressum_64.jpg,Lathrobium,"[('Lobrathium', 0.0012611791), ('Tetartopeus', 0.07832349), ('Lathrobium', 0.91696894)]"
1027,images_genus/Lathrobium/Lathrobium impressum_65.jpg,Lathrobium,"[('Ochthephilum', 0.0021073152), ('Tetartopeus', 0.010496615), ('Lathrobium', 0.9847055)]"
1028,images_genus/Lathrobium/Lathrobium impressum_66.jpg,Lathrobium,"[('Quedius', 1.7873412e-05), ('Ochthephilum', 6.0864568e-05), ('Lathrobium', 0.9999039)]"
1029,images_genus/Lathrobium/Lathrobium impressum_67.jpg,Lathrobium,"[('Tetartopeus', 0.0006628453), ('Ochthephilum', 0.0007386729), ('Lathrobium', 0.99780697)]"
1030,images_genus/Lathrobium/Lathrobium impressum_68.jpg,Lathrobium,"[('Ochthephilum', 9.005525e-05), ('Tetartopeus', 9.082218e-05), ('Lathrobium', 0.9995492)]"
1031,images_genus/Lathrobium/Lathrobium impressum_69.jpg,Lathrobium,"[('Lobrathium', 0.001446074), ('Tetartopeus', 0.011327112), ('Lathrobium', 0.9859098)]"
1032,images_genus/Lathrobium/Lathrobium impressum_70.jpg,Lathrobium,"[('Ochthephilum', 0.000108486965), ('Lobrathium', 0.00022180741), ('Lathrobium', 0.999509)]"
1033,images_genus/Lathrobium/Lathrobium impressum_71.jpg,Lathrobium,"[('Ochthephilum', 0.0004641133), ('Tetartopeus', 0.00072693476), ('Lathrobium', 0.99833137)]"
1034,images_genus/Lathrobium/Lathrobium impressum_72.jpg,Lathrobium,"[('Lobrathium', 0.00014091682), ('Tetartopeus', 0.0003232541), ('Lathrobium', 0.999332)]"
1035,images_genus/Lathrobium/Lathrobium impressum_73.jpg,Lathrobium,"[('Tetartopeus', 0.0006413104), ('Lobrathium', 0.0009533473), ('Lathrobium', 0.99756384)]"
1036,images_genus/Lathrobium/Lathrobium impressum_74.jpg,Lathrobium,"[('Ochthephilum', 0.00016573891), ('Tetartopeus', 0.0004436055), ('Lathrobium', 0.99912816)]"
1037,images_genus/Lathrobium/Lathrobium impressum_75.jpg,Lathrobium,"[('Quedius', 0.00050158583), ('Achenium', 0.0011011394), ('Lathrobium', 0.99718827)]"
1038,images_genus/Lathrobium/Lathrobium impressum_76.jpg,Lobrathium,"[('Achenium', 0.026937602), ('Lathrobium', 0.41656908), ('Lobrathium', 0.49928856)]"
1039,images_genus/Lathrobium/Lathrobium impressum_77.jpg,Lathrobium,"[('Tetartopeus', 8.925695e-05), ('Lobrathium', 0.00013807823), ('Lathrobium', 0.99945134)]"
1040,images_genus/Lathrobium/Lathrobium impressum_78.jpg,Lathrobium,"[('Lobrathium', 0.0013693458), ('Ochthephilum', 0.0054021226), ('Lathrobium', 0.99171257)]"
1041,images_genus/Lathrobium/Lathrobium impressum_79.jpg,Lathrobium,"[('Rugilus', 0.011908572), ('Tetartopeus', 0.01838834), ('Lathrobium', 0.95680815)]"
1042,images_genus/Lathrobium/Lathrobium impressum_80.jpg,Lathrobium,"[('Lobrathium', 0.0013883222), ('Tetartopeus', 0.22529463), ('Lathrobium', 0.77175593)]"
1043,images_genus/Lathrobium/Lathrobium longulum_18.jpg,Lathrobium,"[('Tetartopeus', 0.0044980836), ('Ochthephilum', 0.013596839), ('Lathrobium', 0.9779749)]"
1044,images_genus/Lathrobium/Lathrobium longulum_19.jpg,Lathrobium,"[('Neobisnius', 0.00044233582), ('Ochthephilum', 0.0005831273), ('Lathrobium', 0.99749774)]"
1045,images_genus/Lathrobium/Lathrobium longulum_20.jpg,Lathrobium,"[('Astenus', 0.0007718225), ('Scopaeus', 0.0027925503), ('Lathrobium', 0.9945425)]"
1046,images_genus/Lathrobium/Lathrobium longulum_21.jpg,Lathrobium,"[('Pseudomedon', 0.0016610513), ('Scopaeus', 0.006764104), ('Lathrobium', 0.98520297)]"
1047,images_genus/Lathrobium/Lathrobium longulum_22.jpg,Lathrobium,"[('Pseudomedon', 0.00020016894), ('Neobisnius', 0.0002268341), ('Lathrobium', 0.99900013)]"
1048,images_genus/Lathrobium/Lathrobium longulum_23.jpg,Lathrobium,"[('Scopaeus', 0.0062495684), ('Astenus', 0.007387333), ('Lathrobium', 0.96974653)]"
1049,images_genus/Lathrobium/Lathrobium longulum_24.jpg,Lathrobium,"[('Astenus', 0.011549757), ('Lobrathium', 0.015351074), ('Lathrobium', 0.96401155)]"
1050,images_genus/Lathrobium/Lathrobium longulum_25.jpg,Lathrobium,"[('Neobisnius', 0.00015071388), ('Ochthephilum', 0.0003188043), ('Lathrobium', 0.9989531)]"
1051,images_genus/Lathrobium/Lathrobium longulum_26.jpg,Lathrobium,"[('Scopaeus', 0.0012678783), ('Neobisnius', 0.007981376), ('Lathrobium', 0.98793334)]"
1052,images_genus/Lathrobium/Lathrobium longulum_27.jpg,Lathrobium,"[('Othius', 0.0017784215), ('Scopaeus', 0.0058384673), ('Lathrobium', 0.9834152)]"
1053,images_genus/Lathrobium/Lathrobium longulum_28.jpg,Lathrobium,"[('Othius', 0.000500467), ('Ochthephilum', 0.0011456428), ('Lathrobium', 0.9961138)]"
1054,images_genus/Lathrobium/Lathrobium longulum_29.jpg,Lathrobium,"[('Ochthephilum', 0.0005196052), ('Scopaeus', 0.0007798427), ('Lathrobium', 0.9976035)]"
1055,images_genus/Lathrobium/Lathrobium longulum_30.jpg,Lathrobium,"[('Ochthephilum', 0.010590666), ('Scopaeus', 0.04467893), ('Lathrobium', 0.90067077)]"
1056,images_genus/Lathrobium/Lathrobium longulum_31.jpg,Astenus,"[('Rugilus', 0.0698358), ('Lathrobium', 0.3928852), ('Astenus', 0.44470462)]"
1057,images_genus/Lathrobium/Lathrobium longulum_32.jpg,Leptacinus,"[('Lathrobium', 0.1500039), ('Astenus', 0.21516943), ('Leptacinus', 0.46464387)]"
1058,images_genus/Lathrobium/Lathrobium longulum_33.jpg,Lathrobium,"[('Scopaeus', 0.012012669), ('Ochthephilum', 0.018886454), ('Lathrobium', 0.9411078)]"
1059,images_genus/Lathrobium/Lathrobium longulum_34.jpg,Lathrobium,"[('Scopaeus', 0.11767411), ('Lithocharis', 0.24805176), ('Lathrobium', 0.29049352)]"
1060,images_genus/Lathrobium/Lathrobium longulum_35.jpg,Lathrobium,"[('Astenus', 0.00029721265), ('Scopaeus', 0.00045873062), ('Lathrobium', 0.99782383)]"
1061,images_genus/Lathrobium/Lathrobium longulum_36.jpg,Lathrobium,"[('Lobrathium', 0.0012403461), ('Astenus', 0.003038841), ('Lathrobium', 0.99401593)]"
1062,images_genus/Lathrobium/Lathrobium longulum_37.jpg,Lathrobium,"[('Tetartopeus', 6.4923124e-06), ('Ochthephilum', 2.2852657e-05), ('Lathrobium', 0.9999287)]"
1063,images_genus/Lathrobium/Lathrobium longulum_38.jpg,Lathrobium,"[('Scopaeus', 0.011971039), ('Astenus', 0.013969286), ('Lathrobium', 0.94496006)]"
1064,images_genus/Lathrobium/Lathrobium longulum_39.jpg,Lathrobium,"[('Pseudomedon', 3.9853203e-05), ('Ochthephilum', 6.0813636e-05), ('Lathrobium', 0.9997048)]"
1065,images_genus/Lathrobium/Lathrobium longulum_40.jpg,Lathrobium,"[('Lobrathium', 0.0016154896), ('Astenus', 0.002082261), ('Lathrobium', 0.9926132)]"
1066,images_genus/Lathrobium/Lathrobium longulum_41.jpg,Lathrobium,"[('Astenus', 0.00034082597), ('Ochthephilum', 0.00044175488), ('Lathrobium', 0.9985085)]"
1067,images_genus/Lathrobium/Lathrobium longulum_42.jpg,Lathrobium,"[('Neobisnius', 0.004385471), ('Scopaeus', 0.0070968647), ('Lathrobium', 0.9794062)]"
1068,images_genus/Lathrobium/Lathrobium longulum_43.jpg,Lathrobium,"[('Ochthephilum', 6.4834734e-05), ('Lobrathium', 7.264616e-05), ('Lathrobium', 0.9996253)]"
1069,images_genus/Lathrobium/Lathrobium longulum_44.jpg,Lathrobium,"[('Lobrathium', 0.0024253163), ('Astenus', 0.0035663252), ('Lathrobium', 0.9898925)]"
1070,images_genus/Lathrobium/Lathrobium longulum_45.jpg,Lathrobium,"[('Sunius', 0.02156572), ('Lobrathium', 0.032747652), ('Lathrobium', 0.79641354)]"
1071,images_genus/Lathrobium/Lathrobium longulum_46.jpg,Lathrobium,"[('Gabronthus', 0.0025268581), ('Astenus', 0.012967474), ('Lathrobium', 0.96373534)]"
1072,images_genus/Lathrobium/Lathrobium longulum_47.jpg,Lathrobium,"[('Lobrathium', 0.0006382953), ('Astenus', 0.00084226986), ('Lathrobium', 0.99638546)]"
1073,images_genus/Lathrobium/Lathrobium longulum_48.jpg,Lathrobium,"[('Tetartopeus', 0.00023443834), ('Scopaeus', 0.00025645504), ('Lathrobium', 0.9989691)]"
1074,images_genus/Lathrobium/Lathrobium longulum_49.jpg,Lathrobium,"[('Neobisnius', 0.0031763266), ('Ochthephilum', 0.0038075156), ('Lathrobium', 0.98640615)]"
1075,images_genus/Lathrobium/Lathrobium longulum_50.jpg,Lathrobium,"[('Ochthephilum', 0.0003055876), ('Lobrathium', 0.00053460884), ('Lathrobium', 0.9987067)]"
1076,images_genus/Lathrobium/Lathrobium longulum_51.jpg,Lathrobium,"[('Astenus', 0.0025785482), ('Ochthephilum', 0.009804339), ('Lathrobium', 0.97972876)]"
1077,images_genus/Lathrobium/Lathrobium longulum_52.jpg,Lathrobium,"[('Lobrathium', 0.0017395222), ('Astenus', 0.0213166), ('Lathrobium', 0.9727166)]"
1078,images_genus/Lathrobium/Lathrobium longulum_53.jpg,Lathrobium,"[('Astenus', 0.0007520356), ('Lobrathium', 0.001314871), ('Lathrobium', 0.99585754)]"
1079,images_genus/Lathrobium/Lathrobium longulum_54.jpg,Lathrobium,"[('Othius', 5.604327e-06), ('Ochthephilum', 9.533963e-06), ('Lathrobium', 0.99997306)]"
1080,images_genus/Lathrobium/Lathrobium pallidum_10.jpg,Lathrobium,"[('Quedius', 0.0003490176), ('Atrecus', 0.0013319943), ('Lathrobium', 0.99728906)]"
1081,images_genus/Lathrobium/Lathrobium pallidum_11.jpg,Lathrobium,"[('Lobrathium', 0.0010110448), ('Ochthephilum', 0.0011166523), ('Lathrobium', 0.99671704)]"
1082,images_genus/Lathrobium/Lathrobium pallidum_12.jpg,Lathrobium,"[('Lobrathium', 0.0010408997), ('Achenium', 0.0011104387), ('Lathrobium', 0.9940149)]"
1083,images_genus/Lathrobium/Lathrobium pallidum_4.jpg,Lathrobium,"[('Atrecus', 0.0006034445), ('Lobrathium', 0.00065649004), ('Lathrobium', 0.9975803)]"
1084,images_genus/Lathrobium/Lathrobium pallidum_5.jpg,Lathrobium,"[('Achenium', 0.00013262448), ('Atrecus', 0.00027818338), ('Lathrobium', 0.9992555)]"
1085,images_genus/Lathrobium/Lathrobium pallidum_6.jpg,Lathrobium,"[('Atrecus', 2.486761e-05), ('Lobrathium', 8.691428e-05), ('Lathrobium', 0.9998204)]"
1086,images_genus/Lathrobium/Lathrobium pallidum_7.jpg,Lathrobium,"[('Lobrathium', 0.019933403), ('Achenium', 0.04809616), ('Lathrobium', 0.9049261)]"
1087,images_genus/Lathrobium/Lathrobium pallidum_8.jpg,Lathrobium,"[('Achenium', 6.0499726e-05), ('Atrecus', 7.9690966e-05), ('Lathrobium', 0.9997023)]"
1088,images_genus/Lathrobium/Lathrobium pallidum_9.jpg,Lathrobium,"[('Atrecus', 0.0007252473), ('Othius', 0.001725935), ('Lathrobium', 0.9954906)]"
1089,images_genus/Lathrobium/Lathrobium rufipenne_11.jpg,Lathrobium,"[('Tetartopeus', 2.1395936e-05), ('Achenium', 4.7174846e-05), ('Lathrobium', 0.9998267)]"
1090,images_genus/Lathrobium/Lathrobium rufipenne_12.jpg,Lathrobium,"[('Achenium', 9.289799e-06), ('Lobrathium', 9.961406e-06), ('Lathrobium', 0.9999485)]"
1091,images_genus/Lathrobium/Lathrobium rufipenne_13.jpg,Lathrobium,"[('Tetartopeus', 0.000119605495), ('Lobrathium', 0.00012281856), ('Lathrobium', 0.9994578)]"
1092,images_genus/Lathrobium/Lathrobium rufipenne_14.jpg,Lathrobium,"[('Achenium', 0.0009376712), ('Lobrathium', 0.0017413844), ('Lathrobium', 0.99617505)]"
1093,images_genus/Lathrobium/Lathrobium rufipenne_15.jpg,Lathrobium,"[('Ochthephilum', 0.00028934857), ('Lobrathium', 0.0011641264), ('Lathrobium', 0.9981823)]"
1094,images_genus/Lathrobium/Lathrobium rufipenne_16.jpg,Lathrobium,"[('Achenium', 0.0002026332), ('Lobrathium', 0.0003206305), ('Lathrobium', 0.99893826)]"
1095,images_genus/Lathrobium/Lathrobium rufipenne_17.jpg,Lathrobium,"[('Lobrathium', 0.00014675414), ('Achenium', 0.0009143435), ('Lathrobium', 0.99816567)]"
1096,images_genus/Lathrobium/Lathrobium rufipenne_18.jpg,Lathrobium,"[('Othius', 1.080176e-05), ('Achenium', 5.816262e-05), ('Lathrobium', 0.999838)]"
1097,images_genus/Lathrobium/Lathrobium rufipenne_19.jpg,Lathrobium,"[('Achenium', 7.3867895e-06), ('Lobrathium', 1.3472596e-05), ('Lathrobium', 0.99996614)]"
1098,images_genus/Lathrobium/Lathrobium rufipenne_20.jpg,Lathrobium,"[('Lobrathium', 4.380282e-05), ('Achenium', 9.664115e-05), ('Lathrobium', 0.9996643)]"
1099,images_genus/Lathrobium/Lathrobium rufipenne_21.jpg,Lathrobium,"[('Achenium', 0.00015164542), ('Lobrathium', 0.0008484659), ('Lathrobium', 0.9987018)]"
1100,images_genus/Lathrobium/Lathrobium rufipenne_22.jpg,Lathrobium,"[('Lobrathium', 1.2249062e-05), ('Achenium', 3.3198558e-05), ('Lathrobium', 0.99984765)]"
1101,images_genus/Lathrobium/Lathrobium rufipenne_23.jpg,Lathrobium,"[('Achenium', 0.00049821887), ('Lobrathium', 0.00056203187), ('Lathrobium', 0.99790084)]"
1102,images_genus/Lathrobium/Lathrobium rufipenne_24.jpg,Lathrobium,"[('Lobrathium', 0.000849273), ('Achenium', 0.00092512293), ('Lathrobium', 0.99658304)]"
1103,images_genus/Lathrobium/Lathrobium rufipenne_25.jpg,Lathrobium,"[('Lobrathium', 4.7915335e-05), ('Achenium', 0.0002473137), ('Lathrobium', 0.99947613)]"
1104,images_genus/Lathrobium/Lathrobium rufipenne_26.jpg,Lathrobium,"[('Ochthephilum', 4.874082e-05), ('Achenium', 0.00016912844), ('Lathrobium', 0.9995629)]"
1105,images_genus/Lathrobium/Lathrobium rufipenne_27.jpg,Lathrobium,"[('Quedius', 9.647235e-06), ('Achenium', 2.1890277e-05), ('Lathrobium', 0.9999403)]"
1106,images_genus/Lathrobium/Lathrobium rufipenne_28.jpg,Lathrobium,"[('Achenium', 7.577534e-06), ('Tetartopeus', 1.1259921e-05), ('Lathrobium', 0.9999604)]"
1107,images_genus/Lathrobium/Lathrobium rufipenne_29.jpg,Lathrobium,"[('Quedius', 8.996367e-06), ('Achenium', 1.1439742e-05), ('Lathrobium', 0.9999608)]"
1108,images_genus/Lathrobium/Lathrobium rufipenne_30.jpg,Lathrobium,"[('Tetartopeus', 9.61484e-06), ('Lobrathium', 1.4827982e-05), ('Lathrobium', 0.9999336)]"
1109,images_genus/Lathrobium/Lathrobium rufipenne_31.jpg,Lathrobium,"[('Achenium', 1.7529374e-05), ('Lobrathium', 0.00014398071), ('Lathrobium', 0.99978906)]"
1110,images_genus/Lathrobium/Lathrobium rufipenne_32.jpg,Lathrobium,"[('Tetartopeus', 2.082096e-05), ('Lobrathium', 3.5262416e-05), ('Lathrobium', 0.9998896)]"
1111,images_genus/Remus/Remus sericeus_12.jpg,Remus,"[('Philonthus', 0.00010550765), ('Tetartopeus', 0.002092167), ('Remus', 0.9976707)]"
1112,images_genus/Remus/Remus sericeus_13.jpg,Remus,"[('Philonthus', 0.002769678), ('Tetartopeus', 0.08506158), ('Remus', 0.907)]"
1113,images_genus/Remus/Remus sericeus_14.jpg,Remus,"[('Neobisnius', 0.0025144652), ('Astenus', 0.0038234796), ('Remus', 0.99252665)]"
1114,images_genus/Remus/Remus sericeus_15.jpg,Remus,"[('Tetartopeus', 0.0017447715), ('Astenus', 0.021488143), ('Remus', 0.9743832)]"
1115,images_genus/Remus/Remus sericeus_16.jpg,Remus,"[('Cafius', 0.00022178047), ('Astenus', 0.0035258022), ('Remus', 0.99601173)]"
